Mark,WIND,Competitor,DOB,Nat,Venue,Date,Age_category,Event,Age,Gender,is_indoor
6.99,0.0,Yolanda CHEN,1961-07-26,URS,Moskva (URS) (i),1990-01-21,senior,long jump,28,F,1
6.99,+3.0,Marieta ILCU,1962-10-16,ROU,Helsinki (FIN),1990-06-27,senior,long jump,27,F,0
6.99,+1.7,Larisa BEREZHNAYA,1961-02-28,UKR,Sevilla (ESP),1992-06-06,senior,long jump,31,F,0
6.99,+0.6,Heike DRECHSLER,1964-12-16,GER,Rieti (ITA),1992-09-06,senior,long jump,27,F,0
6.99,+1.6,Yelena SINCHUKOVA,1961-01-23,RUS,Rieti (ITA),1992-09-06,senior,long jump,31,F,0
6.99,0.0,Mirela DULGHERU-RENDA,1966-10-05,ROU,Bacãu (ROU) (i),1993-01-23,senior,long jump,26,F,1
6.99,0.0,Heike DRECHSLER,1964-12-16,GER,Karlsruhe (GER) (i),1993-03-06,senior,long jump,28,F,1
6.99,+1.6,Larisa BEREZHNAYA,1961-02-28,UKR,Sevilla (ESP),1993-06-05,senior,long jump,32,F,0
6.99,+0.5,Heike DRECHSLER,1964-12-16,GER,Birmingham (GBR),1994-06-26,senior,long jump,29,F,0
6.99,-0.3,Inessa KRAVETS,1966-10-05,UKR,"Olympiastadion, Helsinki (FIN)",1994-08-12,senior,long jump,27,F,0
6.99,0.0,Heike DRECHSLER,1964-12-16,GER,Nürnberg (GER),1995-06-15,senior,long jump,30,F,0
6.99,+0.6,Inessa KRAVETS,1966-10-05,UKR,Moskva (RUS),1996-06-07,senior,long jump,29,F,0
6.99,+3.3,Ludmila NINOVA,1960-06-25,AUT,Helsinki (FIN),1996-06-25,senior,long jump,36,F,0
6.99,+3.7,Inessa KRAVETS,1966-10-05,UKR,Rieti (ITA),1996-09-01,senior,long jump,29,F,0
6.99,+1.3,Lyudmila GALKINA,1972-01-20,RUS,Helsinki (FIN),1998-06-13,senior,long jump,26,F,0
6.99,+0.5,Heike DRECHSLER,1964-12-16,GER,Moskva (RUS),1998-09-05,senior,long jump,33,F,0
6.99,0.0,Tatyana KOTOVA,1976-12-11,RUS,Leverkusen (GER),1999-09-05,senior,long jump,22,F,0
6.99,+0.4,Lisset CUZA,1975-02-26,CUB,Jena (GER),2000-06-03,senior,long jump,25,F,0
6.99,+1.9,Erica JOHANSSON,1974-02-05,SWE,"Stade Olympique de la Pontaise, Lausanne (SUI)",2000-07-05,senior,long jump,26,F,0
6.99,+1.9,Heike DRECHSLER,1964-12-16,GER,"Olympic Stadium, Sydney (AUS)",2000-09-29,senior,long jump,35,F,0
6.99,+2.5,Dawn BURRELL,1973-11-01,USA,"Suhaim bin Hamad Stadium, Doha (QAT)",2000-10-05,senior,long jump,26,F,0
6.99,+1.2,Tatyana KOTOVA,1976-12-11,RUS,Doha (QAT),2002-05-15,senior,long jump,25,F,0
6.99,+4.9,Grace UPSHAW,1975-09-25,USA,Glasgow (GBR),2003-06-29,senior,long jump,27,F,0
6.99,+0.4,Eunice BARBER,1974-11-17,FRA,"Stade de France, Paris-St-Denis (FRA)",2003-08-30,senior,long jump,28,F,0
6.99,+0.2,Irina MELESHINA,1982-05-25,RUS,Tula (RUS),2004-06-06,senior,long jump,22,F,0
6.99,-0.5,Maurren Higa MAGGI,1976-06-25,BRA,São Paulo (BRA),2008-06-29,senior,long jump,32,F,0
6.99,+1.3,Brittney REESE,1986-09-09,USA,Doha (QAT),2009-05-08,senior,long jump,22,F,0
6.99,+1.9,Naide GOMES,1979-11-20,POR,"Crystal Palace, London (GBR)",2009-07-25,senior,long jump,29,F,0
6.99,0.0,Janay DELOACH,1985-10-12,USA,"Albuquerque, NM (USA) (i)",2011-02-27,senior,long jump,25,F,1
6.99,+1.8,Janay DELOACH,1985-10-12,USA,"Suhaim bin Hamad Stadium, Doha (QAT)",2013-05-10,senior,long jump,27,F,0
6.99,-1.0,Brittney REESE,1986-09-09,USA,"Stadio Olimpico, Roma (ITA)",2013-06-06,senior,long jump,26,F,0
6.99,+0.2,Blessing OKAGBARE,1988-10-09,NGR,"Luzhniki Stadion, Moskva (RUS)",2013-08-11,senior,long jump,24,F,0
6.99,0.0,Christabel NETTEY,1991-06-02,CAN,"Globe Arena, Stockholm (SWE) (i)",2015-02-19,senior,long jump,23,F,1
6.99,+0.6,Tianna BARTOLETTA,1985-08-30,USA,"Suhaim bin Hamad Stadium, Doha (QAT)",2015-05-15,senior,long jump,29,F,0
6.99,+0.8,Christabel NETTEY,1991-06-02,CAN,"Hayward Field, Eugene, OR (USA)",2015-05-29,senior,long jump,23,F,0
6.99,+0.6,Malaika MIHAMBO,1994-02-03,GER,Weinheim (GER),2018-05-26,senior,long jump,24,F,0
6.99,+1.8,Ivana ŠPANOVIĆ,1990-05-10,SRB,Tarragona (ESP),2018-06-27,senior,long jump,28,F,0
6.99,0.0,Malaika MIHAMBO,1994-02-03,GER,Berlin (GER) (i),2019-02-01,senior,long jump,24,F,1
6.99,0.0,Ivana ŠPANOVIĆ,1990-05-10,SRB,"Emirates Arena, Glasgow (GBR) (i)",2019-03-03,senior,long jump,28,F,1
6.99,-1.4,Malaika MIHAMBO,1994-02-03,GER,"Olympiastadion, Berlin (GER)",2019-09-01,senior,long jump,25,F,0
6.99,-0.6,Malaika MIHAMBO,1994-02-03,GER,"Olympiastadion, München (GER)",2022-08-16,senior,long jump,28,F,0
6.99,+1.7,Tara DAVIS-WOODHALL,1999-05-20,USA,"John McDonnell Field, Fayetteville, AR (USA)",2023-06-23,senior,long jump,24,F,0
6.99,+0.1,Malaika MIHAMBO,1994-02-03,GER,"National Stadium, Tokyo (JPN)",2025-09-14,senior,long jump,31,F,0
6.98,+1.1,Heike DAUTE,1964-12-16,GDR,Potsdam (GDR),1982-08-18,senior,long jump,17,F,0
6.98,+3.4,Ines GEIPEL-SCHMIDT,1960-07-07,GDR,Nitra (TCH),1984-08-26,senior,long jump,24,F,0
6.98,0.0,Yelena KHLOPOTNOVA,1963-08-04,URS,Almaty (KAZ) (i),1986-01-25,senior,long jump,22,F,1
6.98,-1.2,Valy IONESCU,1960-08-31,ROU,Bucureşti (ROU),1986-06-14,senior,long jump,25,F,0
6.98,0.0,Irina VALYUKEVICH,1959-11-19,URS,Minsk (BLR),1987-06-13,senior,long jump,27,F,0
6.98,+2.0,Yelena KHLOPOTNOVA,1963-08-04,URS,Sochi (URS),1988-06-01,senior,long jump,24,F,0
6.98,-1.2,Yelena BELEVSKAYA,1963-10-11,URS,Portsmouth (GBR),1988-06-19,senior,long jump,24,F,0
6.98,+1.1,Marieta ILCU,1962-10-16,ROU,Pitesti (ROU),1988-08-14,senior,long jump,25,F,0
6.98,0.0,Galina CHISTYAKOVA,1962-07-26,URS,"Sporthal Houtrust, Den Haag (NED) (i)",1989-02-18,senior,long jump,26,F,1
6.98,0.0,Galina CHISTYAKOVA,1962-07-26,URS,"Budapest Sportcsarnok, Budapest (HUN) (i)",1989-03-04,senior,long jump,26,F,1
6.98,+3.3,Fiona MAY,1969-12-12,GBR,Jarrow (GBR),1989-06-04,senior,long jump,19,F,0
6.98,0.0,Nijolé MEDVEDEVA,1960-10-20,URS,Vilnius (LTU),1989-08-06,senior,long jump,28,F,0
6.98,+0.3,Heike DRECHSLER,1964-12-16,GDR,Athina (GRE),1990-09-07,senior,long jump,25,F,0
6.98,+1.2,Marieta ILCU,1962-10-16,ROU,Pitesti (ROU),1992-06-13,senior,long jump,29,F,0
6.98,+1.4,Mirela DULGHERU-RENDA,1966-10-05,ROU,Pitesti (ROU),1992-06-13,senior,long jump,25,F,0
6.98,+2.8,Jackie JOYNER-KERSEE,1962-03-03,USA,"New Orleans, LA (USA)",1992-06-21,senior,long jump,30,F,0
6.98,-0.1,Inessa KRAVETS,1966-10-05,UKR,Stockholm (SWE),1992-07-02,senior,long jump,25,F,0
6.98,+2.4,Jackie JOYNER-KERSEE,1962-03-03,USA,Torino (ITA),1992-09-04,senior,long jump,30,F,0
6.98,0.0,Larisa BEREZHNAYA,1961-02-28,UKR,Sindelfingen (GER) (i),1993-02-14,senior,long jump,31,F,1
6.98,+0.4,Larisa BEREZHNAYA,1961-02-28,UKR,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-15,senior,long jump,32,F,0
6.98,+1.2,Larisa BEREZHNAYA,1961-02-28,UKR,Rieti (ITA),1993-09-05,senior,long jump,32,F,0
6.98,-0.6,Inessa KRAVETS,1966-10-05,UKR,Paris (FRA),1994-09-03,senior,long jump,27,F,0
6.98,+2.8,Fiona MAY,1969-12-12,ITA,Villeneuve d'Ascq (FRA),1995-06-25,senior,long jump,25,F,0
6.98,+4.3,Fiona MAY,1969-12-12,ITA,"Ullevi Stadium, Göteborg (SWE)",1995-08-06,senior,long jump,25,F,0
6.98,+3.3,Fiona MAY,1969-12-12,ITA,Padova (ITA),1997-06-08,senior,long jump,27,F,0
6.98,-0.2,Lyudmila GALKINA,1972-01-20,RUS,Tula (RUS),1997-07-08,senior,long jump,25,F,0
6.98,0.0,Heike DRECHSLER,1964-12-16,GER,Ingolstadt (GER),1998-07-26,senior,long jump,33,F,0
6.98,+0.9,Niki XANTHOU,1973-10-11,GRE,Kalamata (GRE),1999-05-22,senior,long jump,25,F,0
6.98,+1.3,Tatyana KOTOVA,1976-12-11,RUS,Tula (RUS),1999-07-30,senior,long jump,22,F,0
6.98,+1.1,Dawn BURRELL,1973-11-01,USA,Stockholm (SWE),2000-08-01,senior,long jump,26,F,0
6.98,0.0,Tatyana KOTOVA,1976-12-11,RUS,"Atlantic Pavillion, Lisboa (POR) (i)",2001-03-10,senior,long jump,24,F,1
6.98,+2.1,Maurren Higa MAGGI,1976-06-25,BRA,Sâo Caetano do Sul (BRA),2001-04-21,senior,long jump,24,F,0
6.98,0.0,Tatyana LEBEDEVA,1976-07-21,RUS,"Sportaréna, Budapest (HUN) (i)",2004-03-07,senior,long jump,27,F,1
6.98,+1.8,Oksana UDMURTOVA,1982-02-01,RUS,Rethymno (GRE),2006-07-21,senior,long jump,24,F,0
6.98,+3.5,Brittney REESE,1986-09-09,USA,"Oxford, MS (USA)",2011-04-09,senior,long jump,24,F,0
6.98,0.0,Janay DELOACH,1985-10-12,USA,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-11,senior,long jump,26,F,1
6.98,+1.1,Blessing OKAGBARE,1988-10-09,NGR,"Stade Olympique de la Pontaise, Lausanne (SUI)",2013-07-04,senior,long jump,24,F,0
6.98,+2.4,Darya KLISHINA,1991-01-15,RUS,"Stade Louis II, Monaco (MON)",2013-07-19,senior,long jump,22,F,0
6.98,0.0,Svetlana BIRYUKOVA,1991-04-01,RUS,Moskva (RUS) (i),2014-01-12,senior,long jump,22,F,1
6.98,0.0,Svetlana BIRYUKOVA,1991-04-01,RUS,Volgograd (RUS) (i),2014-01-25,senior,long jump,22,F,1
6.98,+1.2,Tianna BARTOLETTA,1985-08-30,USA,"Hampden Park, Glasgow (GBR)",2014-07-11,senior,long jump,28,F,0
6.98,+2.3,Tianna BARTOLETTA,1985-08-30,USA,"Olympiastadion, Stockholm (SWE)",2014-08-21,senior,long jump,28,F,0
6.98,0.0,Ivana ŠPANOVIĆ,1990-05-10,SRB,"O2 Arena, Praha (CZE) (i)",2015-03-07,senior,long jump,24,F,1
6.98,0.0,Christabel NETTEY,1991-06-02,CAN,"Walnut, CA (USA)",2015-04-18,senior,long jump,23,F,0
6.98,+0.5,Shara PROCTOR,1988-09-16,GBR,"Olympic Stadium, London (GBR)",2015-07-25,senior,long jump,26,F,0
6.98,-0.2,Brittney REESE,1986-09-09,USA,Baie Mahault (FRA),2017-05-17,senior,long jump,30,F,0
6.98,+2.1,Brittney REESE,1986-09-09,USA,"Sacramento, CA (USA)",2017-06-24,senior,long jump,30,F,0
6.98,+2.5,Ivana ŠPANOVIĆ,1990-05-10,SRB,Athina (GRE),2018-05-26,senior,long jump,28,F,0
6.98,+0.5,Malaika MIHAMBO,1994-02-03,GER,"Khalifa International Stadium, Doha (QAT)",2019-10-05,senior,long jump,25,F,0
6.98,+0.1,Malaika MIHAMBO,1994-02-03,GER,"National Stadium, Tokyo (JPN)",2021-08-01,senior,long jump,27,F,0
6.98,0.0,Ivana VULETA,1990-05-10,SRB,"Ataköy Arena, Istanbul (TUR) (i)",2023-03-04,senior,long jump,32,F,1
6.98,+2.7,Jasmine MOORE,2001-05-01,USA,"Percy Beard Track, Gainesville, FL (USA)",2023-04-14,senior,long jump,21,F,0
6.98,+0.6,Quanesha BURKS,1995-03-15,USA,"Olympic Stadium, London (GBR)",2023-07-23,senior,long jump,28,F,0
6.98,+1.1,Jasmine MOORE,2001-05-01,USA,"Hayward Field, Eugene, OR (USA)",2024-06-29,senior,long jump,23,F,0
6.98,+0.5,Malaika MIHAMBO,1994-02-03,GER,"Stade de France, Paris (FRA)",2024-08-08,senior,long jump,30,F,0
6.98,0.0,Anthaya CHARLTON,2003-07-28,BAH,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",2025-01-31,senior,long jump,21,F,1
6.98,+2.1,Claire BRYANT,2001-08-25,USA,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2025-05-03,senior,long jump,23,F,0
6.97,+0.3,Heike DAUTE,1964-12-16,GDR,Jena (GDR),1983-05-28,senior,long jump,18,F,0
6.97,0.0,Carol LEWIS,1963-08-08,USA,Luxembourg (LUX),1983-07-20,senior,long jump,19,F,0
6.97,+0.1,Carol LEWIS,1963-08-08,USA,"Walnut, CA (USA)",1984-04-29,senior,long jump,20,F,0
6.97,+2.7,Anna WŁODARCZYK,1951-03-24,POL,Warszawa (POL),1984-07-15,senior,long jump,33,F,0
6.97,0.0,Eva MURKOVÁ,1962-05-29,TCH,Jablonec (TCH) (i),1985-02-02,senior,long jump,22,F,1
6.97,0.0,Heike DRECHSLER,1964-12-16,GDR,"Peace and Friendship Stadium, Piraeus (GRE) (i)",1985-03-02,senior,long jump,20,F,1
6.97,+0.2,Valy IONESCU,1960-08-31,ROU,Bucureşti (ROU),1985-06-02,senior,long jump,24,F,0
6.97,+1.8,Galina CHISTYAKOVA,1962-07-26,URS,Budapest (HUN),1985-08-04,senior,long jump,23,F,0
6.97,0.0,Jackie JOYNER,1962-03-03,USA,"New York, NY (USA) (i)",1986-02-28,senior,long jump,23,F,1
6.97,+2.4,Helga RADTKE,1962-05-16,GDR,Helsinki (FIN),1987-07-02,senior,long jump,25,F,0
6.97,0.0,Jackie JOYNER-KERSEE,1962-03-03,USA,"Inglewood, CA (USA) (i)",1988-02-19,senior,long jump,25,F,1
6.97,+2.0,Agata KARCZMAREK,1963-11-29,POL,Lublin (POL),1988-08-06,senior,long jump,24,F,0
6.97,-0.1,Galina CHISTYAKOVA,1962-07-26,URS,"Olympic Stadium, Seoul (KOR)",1988-09-28,senior,long jump,26,F,0
6.97,0.0,Larisa BEREZHNAYA,1961-02-28,URS,Moskva (URS) (i),1990-02-24,senior,long jump,28,F,1
6.97,0.0,Helga RADTKE,1962-05-16,GDR,Leipzig (GER),1990-05-16,senior,long jump,28,F,0
6.97,0.0,Yolanda CHEN,1961-07-26,URS,São Paulo (BRA),1990-05-20,senior,long jump,28,F,0
6.97,0.0,Jackie JOYNER-KERSEE,1962-03-03,USA,"New York, NY (USA)",1991-06-13,senior,long jump,29,F,0
6.97,+2.1,Heike DRECHSLER,1964-12-16,GER,London (GBR),1991-07-12,senior,long jump,26,F,0
6.97,0.0,Larisa BEREZHNAYA,1961-02-28,URS,Bruxelles (BEL),1991-09-13,senior,long jump,30,F,0
6.97,+0.5,Larisa BEREZHNAYA,1961-02-28,UKR,"Stade Olympique de la Pontaise, Lausanne (SUI)",1992-07-08,senior,long jump,31,F,0
6.97,+1.3,Miaolan MA,1970-01-18,CHN,Beijing (CHN),1993-09-10,senior,long jump,23,F,0
6.97,+1.4,Heike DRECHSLER,1964-12-16,GER,Duisburg (GER),1994-06-12,senior,long jump,29,F,0
6.97,+1.5,Inessa KRAVETS,1966-10-05,UKR,Moskva (RUS),1995-06-05,senior,long jump,28,F,0
6.97,-0.3,Inessa KRAVETS,1966-10-05,UKR,Roma (ITA),1996-06-05,senior,long jump,29,F,0
6.97,+1.4,Niki XANTHOU,1973-10-11,GRE,"Olympic Stadium, Atlanta, GA (USA)",1996-08-02,senior,long jump,22,F,0
6.97,+0.9,Olena SHEKHOVTSOVA,1972-05-31,UKR,"Olympic Stadium, Atlanta, GA (USA)",1996-08-02,senior,long jump,24,F,0
6.97,0.0,Chioma AJUNWA,1971-12-25,NGR,Erfurt (GER) (i),1997-02-05,senior,long jump,25,F,1
6.97,+1.7,Fiona MAY,1969-12-12,ITA,Torino (ITA),1997-06-24,senior,long jump,27,F,0
6.97,+1.1,Niki XANTHOU,1973-10-11,GRE,Malmö (SWE),1997-08-20,senior,long jump,23,F,0
6.97,0.0,Shana WILLIAMS,1972-04-07,USA,"Philadelphia, PA (USA)",1998-04-25,senior,long jump,26,F,0
6.97,+4.2,Tatyana KOTOVA,1976-12-11,RUS,Chania (GRE),1998-05-27,senior,long jump,21,F,0
6.97,-1.3,Marion JONES,1975-10-12,USA,Paris (FRA),1998-07-29,senior,long jump,22,F,0
6.97,+4.0,Iva PRANDZHEVA,1972-02-15,BUL,Ankara (TUR),1999-05-23,senior,long jump,27,F,0
6.97,+1.9,Marion JONES,1975-10-12,USA,"Eugene, OR (USA)",2000-06-24,senior,long jump,24,F,0
6.97,+2.6,Dawn BURRELL,1973-11-01,USA,"Sacramento, CA (USA)",2000-07-16,senior,long jump,26,F,0
6.97,+1.2,Fiona MAY,1969-12-12,ITA,"Commonwealth Stadium, Edmonton (CAN)",2001-08-07,senior,long jump,31,F,0
6.97,+0.8,Eunice BARBER,1974-11-17,FRA,"Letzigrund, Zürich (SUI)",2001-08-17,senior,long jump,26,F,0
6.97,+1.0,Maurren Higa MAGGI,1976-06-25,BRA,Ciudad de Guatemala (GUA),2002-05-11,senior,long jump,25,F,0
6.97,+1.7,Carolina KLÜFT,1983-02-02,SWE,Tallinn (EST),2004-07-04,senior,long jump,21,F,0
6.97,+1.9,Bronwyn THOMPSON,1978-01-29,AUS,Melbourne (AUS),2006-03-24,senior,long jump,28,F,0
6.97,+1.7,Tatyana LEBEDEVA,1976-07-21,RUS,Doha (QAT),2006-05-12,senior,long jump,29,F,0
6.97,-0.8,Oksana UDMURTOVA,1982-02-01,RUS,Tula (RUS),2006-06-15,senior,long jump,24,F,0
6.97,-0.6,Lyudmila KOLCHANOVA,1979-10-01,RUS,Tula (RUS),2006-06-15,senior,long jump,26,F,0
6.97,+2.3,Bianca KAPPLER,1977-08-08,GER,Bad Langensalza (GER),2008-06-07,senior,long jump,30,F,0
6.97,+2.0,Janay DELOACH,1985-10-12,USA,"Hayward Field, Eugene, OR (USA)",2011-06-26,senior,long jump,25,F,0
6.97,+0.3,Blessing OKAGBARE,1988-10-09,NGR,Calabar (NGR),2012-06-23,senior,long jump,23,F,0
6.97,+1.0,Vashti THOMAS,1990-04-21,USA,"Hayward Field, Eugene, OR (USA)",2012-06-29,senior,long jump,22,F,0
6.97,+1.2,Whitney GIPSON,1990-09-20,USA,"Hayward Field, Eugene, OR (USA)",2012-07-01,senior,long jump,21,F,0
6.97,+0.5,Janay DELOACH,1985-10-12,USA,"Stadio Olimpico, Roma (ITA)",2013-06-06,senior,long jump,27,F,0
6.97,-0.1,Brittney REESE,1986-09-09,USA,"Hayward Field, Eugene, OR (USA)",2015-06-27,senior,long jump,28,F,0
6.97,+1.0,Tianna BARTOLETTA,1985-08-30,USA,"Letzigrund, Zürich (SUI)",2015-09-03,senior,long jump,30,F,0
6.97,0.0,Lorraine UGEN,1991-08-22,GBR,"Kombank Arena, Beograd (SRB) (i)",2017-03-05,senior,long jump,25,F,1
6.97,-0.2,Tianna BARTOLETTA,1985-08-30,USA,"Olympic Stadium, London (GBR)",2017-08-11,senior,long jump,31,F,0
6.97,+0.5,Tara DAVIS,1999-05-20,USA,"Mike A. Myers Stadium, Austin, TX (USA)",2021-04-30,senior,long jump,21,F,0
6.97,+1.3,Tara DAVIS,1999-05-20,USA,"RV Christian Track, Manhattan, KS (USA)",2021-05-15,senior,long jump,21,F,0
6.97,+0.1,Brittney REESE,1986-09-09,USA,"National Stadium, Tokyo (JPN)",2021-08-03,senior,long jump,34,F,0
6.97,+0.4,Ese BRUME,1996-01-20,NGR,"National Stadium, Tokyo (JPN)",2021-08-03,senior,long jump,25,F,0
6.97,+1.0,Monae' NICHOLS,1998-11-24,USA,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2022-05-14,senior,long jump,23,F,0
6.97,-0.7,Ivana VULETA,1990-05-10,SRB,"Letzigrund, Zürich (SUI)",2022-09-08,senior,long jump,32,F,0
6.97,0.0,Larissa IAPICHINO,2002-07-18,ITA,"Ataköy Arena, Istanbul (TUR) (i)",2023-03-05,senior,long jump,20,F,1
6.97,+0.5,Sumire HATA,1996-05-04,JPN,"Supachalasai National Stadium, Bangkok (THA)",2023-07-14,senior,long jump,27,F,0
6.97,+0.6,Plamena MITKOVA,2004-09-18,BUL,"Stadium Ivaylo, Veliko Tarnovo (BUL)",2024-06-30,senior,long jump,19,F,0
6.97,+2.1,Claire BRYANT,2001-08-25,USA,"Hayward Field, Eugene, OR (USA)",2025-07-31,senior,long jump,23,F,0
6.96,w,Tatyana SHCHELKANOVA,1937-04-18,URS,Dnepropetrovsk (URS),1966-08-14,senior,long jump,29,F,0
6.96,0.0,Jodi ANDERSON,1957-10-11,USA,"Colorado Springs, CO (USA)",1981-07-23,senior,long jump,23,F,0
6.96,+2.0,Anna WŁODARCZYK,1951-03-24,POL,Lublin (POL),1984-06-22,senior,long jump,33,F,0
6.96,+1.8,Christine SCHIMA,1962-09-06,GDR,Dresden (GER),1984-07-26,senior,long jump,21,F,0
6.96,+0.5,Anișoara CUȘMIR-STANCIU,1962-06-28,ROU,"Memorial Coliseum, Los Angeles, CA (USA)",1984-08-09,senior,long jump,22,F,0
6.96,w,Helga RADTKE,1962-05-16,GDR,Birmingham (GBR),1985-07-06,senior,long jump,23,F,0
6.96,0.0,Yelena BELEVSKAYA,1963-10-11,URS,Moskva (URS) (i),1986-02-06,senior,long jump,22,F,1
6.96,+1.7,Helga RADTKE,1962-05-16,GDR,Jena (GDR),1986-05-31,senior,long jump,24,F,0
6.96,0.0,Helga RADTKE,1962-05-16,GDR,Senftenberg (GER) (i),1987-02-07,senior,long jump,24,F,1
6.96,+1.4,Irina VALYUKEVICH,1959-11-19,URS,Moskva (URS),1987-08-16,senior,long jump,27,F,0
6.96,0.0,Valy IONESCU-CONSTANTIN,1960-08-31,ROU,Bacãu (ROU) (i),1988-02-14,senior,long jump,27,F,1
6.96,0.0,Inessa KRAVETS,1966-10-05,URS,Leningrad (URS),1988-06-11,senior,long jump,21,F,0
6.96,+1.1,Yelena KHLOPOTNOVA,1963-08-04,URS,Chelyabinsk (URS),1988-07-17,senior,long jump,24,F,0
6.96,0.0,Madeline DE JESUS,1957-11-04,PUR,Ciudad de México (MEX),1988-07-24,senior,long jump,30,F,0
6.96,+0.2,Jackie JOYNER-KERSEE,1962-03-03,USA,"Olympic Stadium, Seoul (KOR)",1988-09-28,senior,long jump,26,F,0
6.96,+0.6,Galina CHISTYAKOVA,1962-07-26,URS,Celje (SLO),1989-06-16,senior,long jump,26,F,0
6.96,+2.3,Galina CHISTYAKOVA,1962-07-26,URS,Oslo (NOR),1989-07-01,senior,long jump,26,F,0
6.96,+0.4,Marieta ILCU,1962-10-16,ROU,Granada (ESP),1990-05-26,senior,long jump,27,F,0
6.96,0.0,Larisa BEREZHNAYA,1961-02-28,UKR,Moskva (RUS) (i),1992-01-26,senior,long jump,30,F,1
6.96,0.0,Jackie JOYNER-KERSEE,1962-03-03,USA,"Los Angeles, CA (USA) (i)",1992-02-15,senior,long jump,29,F,1
6.96,+1.5,Larisa BEREZHNAYA,1961-02-28,UKR,São Paulo (BRA),1992-05-17,senior,long jump,31,F,0
6.96,-0.2,Larisa BEREZHNAYA,1961-02-28,UKR,Stockholm (SWE),1992-07-02,senior,long jump,31,F,0
6.96,+0.6,Heike DRECHSLER,1964-12-16,GER,Århus (DEN),1993-07-01,senior,long jump,28,F,0
6.96,-0.2,Heike DRECHSLER,1964-12-16,GER,"Stade Louis II, Monaco (MON)",1993-08-07,senior,long jump,28,F,0
6.96,+2.0,Renata NIELSEN,1966-05-18,DEN,Sevilla (ESP),1994-06-05,senior,long jump,28,F,0
6.96,-1.0,Jackie JOYNER-KERSEE,1962-03-03,USA,St. Petersburg (RUS),1994-07-26,senior,long jump,32,F,0
6.96,+3.0,Valentina UCCHEDDU,1966-10-26,ITA,Sestriere (ITA),1994-07-31,senior,long jump,27,F,0
6.96,0.0,Heike DRECHSLER,1964-12-16,GER,Grenoble (FRA) (i),1995-01-29,senior,long jump,30,F,1
6.96,0.0,Heike DRECHSLER,1964-12-16,GER,"New York, NY (USA) (i)",1995-02-03,senior,long jump,30,F,1
6.96,0.0,Heike DRECHSLER,1964-12-16,GER,Karlsruhe (GER) (i),1995-02-12,senior,long jump,30,F,1
6.96,+1.6,Heike DRECHSLER,1964-12-16,GER,Moskva (RUS),1995-06-05,senior,long jump,30,F,0
6.96,+1.5,Fiona MAY,1969-12-12,ITA,Villeneuve d'Ascq (FRA),1995-06-25,senior,long jump,25,F,0
6.96,0.0,Heike DRECHSLER,1964-12-16,GER,Stuttgart (GER) (i),1996-02-04,senior,long jump,31,F,1
6.96,+4.0,Inessa KRAVETS,1966-10-05,UKR,"Atlanta, GA (USA)",1996-05-18,senior,long jump,29,F,0
6.96,-1.9,Niki XANTHOU,1973-10-11,GRE,Kalamata (GRE),1996-06-22,senior,long jump,22,F,0
6.96,+1.9,Dawn BURRELL,1973-11-01,USA,"Eugene, OR (USA)",1999-06-25,senior,long jump,25,F,0
6.96,+0.2,Tatyana KOTOVA,1976-12-11,RUS,Bruxelles (BEL),2000-08-25,senior,long jump,23,F,0
6.96,+0.9,Tatyana KOTOVA,1976-12-11,RUS,"Olympiastadion, Berlin (GER)",2000-09-01,senior,long jump,23,F,0
6.96,+2.6,Elva GOULBOURNE,1980-01-21,JAM,St. George's (GRN),2003-07-05,senior,long jump,23,F,0
6.96,+0.8,Bronwyn THOMPSON,1978-01-29,AUS,"Olympic Stadium, Athina (GRE)",2004-08-27,senior,long jump,26,F,0
6.96,+0.2,Tatyana KOTOVA,1976-12-11,RUS,Tula (RUS),2005-07-13,senior,long jump,28,F,0
6.96,+2.5,Rhonda WATKINS,1987-12-09,TTO,"Sacramento, CA (USA)",2007-06-07,senior,long jump,19,F,0
6.96,+0.5,Lyudmila KOLCHANOVA,1979-10-01,RUS,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-27,senior,long jump,27,F,0
6.96,+1.0,Naide GOMES,1979-11-20,POR,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-27,senior,long jump,27,F,0
6.96,0.0,Irina MELESHINA,1982-05-25,RUS,Stockholm (SWE) (i),2008-02-21,senior,long jump,25,F,1
6.96,+1.6,Funmi JIMOH,1984-05-29,USA,Doha (QAT),2009-05-08,senior,long jump,24,F,0
6.96,+1.2,Lyudmila KOLCHANOVA,1979-10-01,RUS,"Meteor, Zhukovskiy (RUS)",2010-06-26,senior,long jump,30,F,0
6.96,+1.7,Blessing OKAGBARE,1988-10-09,NGR,Porto Novo (BEN),2012-06-29,senior,long jump,23,F,0
6.96,+1.0,Brittney REESE,1986-09-09,USA,"Stade Olympique de la Pontaise, Lausanne (SUI)",2013-07-04,senior,long jump,26,F,0
6.96,+5.8,Lorraine UGEN,1991-08-22,GBR,"Austin, TX (USA)",2015-03-28,senior,long jump,23,F,0
