Mark,WIND,Competitor,DOB,Nat,Venue,Date,Age_category,Event,Age,Gender,is_indoor
17.15,+2.8,Jordan SCOTT,1997-06-29,JAM,"National Stadium, Kingston (JAM)",2025-06-29,senior,triple jump,28,M,0
17.15,+1.0,Chengetayi MAPAYA,1998-12-19,ZIM,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",2025-07-12,senior,triple jump,26,M,0
17.15,+0.7,Russell ROBINSON,2001-06-27,USA,"Hayward Field, Eugene, OR (USA)",2025-08-03,senior,triple jump,24,M,0
17.15,-0.4,Salif MANE,2001-12-12,USA,"Hayward Field, Eugene, OR (USA)",2025-08-03,senior,triple jump,23,M,0
17.14,0.0,Gennadiy VALYUKEVICH,1958-06-01,URS,Kiev (URS),1981-07-05,senior,triple jump,23,M,0
17.14,0.0,Keith CONNOR,1957-09-16,GBR,"Houston, TX (USA)",1982-05-15,senior,triple jump,24,M,0
17.14,+4.9,Al JOYNER,1960-01-19,USA,"Colorado Springs, CO (USA)",1983-07-03,senior,triple jump,23,M,0
17.14,0.0,Willie BANKS,1956-03-11,USA,Bruxelles (BEL),1983-08-26,senior,triple jump,27,M,0
17.14,0.0,Lázaro BETANCOURT,1963-03-18,CUB,La Habana (CUB),1984-02-10,senior,triple jump,20,M,0
17.14,+2.0,Willie BANKS,1956-03-11,USA,"Los Angeles, CA (USA)",1984-06-17,senior,triple jump,28,M,0
17.14,-1.6,Lázaro BETANCOURT,1963-03-18,CUB,Bruxelles (BEL),1984-08-24,senior,triple jump,21,M,0
17.14,0.0,Volker MAI,1966-05-03,GDR,"Peace and Friendship Stadium, Piraeus (GRE) (i)",1985-03-02,senior,triple jump,18,M,1
17.14,+1.1,Zdzisław HOFFMANN,1959-08-27,POL,Warszawa (POL),1985-06-19,senior,triple jump,25,M,0
17.14,0.0,Volodimir INOZEMTSEV,1964-05-25,URS,Moskva (URS) (i),1986-02-07,senior,triple jump,21,M,1
17.14,NWI,Vladimir CHERNIKOV,1959-08-03,URS,Torino (ITA),1987-05-29,senior,triple jump,27,M,0
17.14,+1.2,Aleksandr KOVALENKO,1963-05-08,URS,Bryansk (URS),1987-07-17,senior,triple jump,24,M,0
17.14,+0.2,Charles SIMPKINS,1963-10-19,USA,"Durham, NC (USA)",1987-07-25,senior,triple jump,23,M,0
17.14,0.0,Edrick FLORÉAL,1966-10-05,CAN,"Indianapolis, IN (USA) (i)",1989-03-11,senior,triple jump,22,M,1
17.14,+0.2,Juan Miguel LÓPEZ,1967-04-07,CUB,La Habana (CUB),1989-03-12,senior,triple jump,21,M,0
17.14,+1.8,Mike CONLEY,1962-10-05,USA,Formia (ITA),1989-06-24,senior,triple jump,26,M,0
17.14,0.0,Igor LAPSHIN,1963-08-08,URS,"Kelvin Hall, Glasgow (GBR) (i)",1990-03-04,senior,triple jump,26,M,1
17.14,+2.4,Eugeniusz BEDENICZUK,1961-01-06,POL,Łódź (POL),1990-06-10,senior,triple jump,29,M,0
17.14,+3.4,Andrzej GRABARCZYK,1964-01-12,POL,Łódź (POL),1990-06-10,senior,triple jump,26,M,0
17.14,+3.0,Tord HENRIKSSON,1965-04-13,SWE,Bratislava (TCH),1990-06-20,senior,triple jump,25,M,0
17.14,-0.3,Oleg GROKHOVSKIY,1968-07-15,URS,Bryansk (URS),1990-08-10,senior,triple jump,22,M,0
17.14,+0.8,Tord HENRIKSSON,1965-04-13,SWE,Tokyo (JPN),1991-06-16,senior,triple jump,26,M,0
17.14,+0.9,Gennadiy KAKHNO,1964-04-03,URS,Kiev (URS),1991-06-21,senior,triple jump,27,M,0
17.14,NWI,Aleksandr KOVALENKO,1963-05-08,URS,Bad Cannstatt (GER),1991-07-07,senior,triple jump,28,M,0
17.14,-0.2,Mike CONLEY,1962-10-05,USA,Linz (AUT),1992-08-13,senior,triple jump,29,M,0
17.14,0.0,Oleg GROKHOVSKIY,1968-07-15,RUS,Budapest (HUN) (i),1993-02-05,senior,triple jump,24,M,1
17.14,0.0,Brian WELLMAN,1967-09-08,BER,"Modesto, CA (USA)",1993-05-08,senior,triple jump,25,M,0
17.14,NWI,Yuriy SOTNIKOV,1969-03-10,RUS,St. Petersburg (RUS),1993-06-25,senior,triple jump,24,M,0
17.14,0.0,Jonathan EDWARDS,1966-05-10,GBR,Oslo (NOR),1993-07-10,senior,triple jump,27,M,0
17.14,+2.6,Brian WELLMAN,1967-09-08,BER,Bratislava (SVK),1994-06-01,senior,triple jump,26,M,0
17.14,+0.2,Kenny HARRISON,1965-02-13,USA,"Knoxville, TN (USA)",1994-06-16,senior,triple jump,29,M,0
17.14,NWI,Serge HÉLAN,1964-02-24,FRA,Dreux (FRA),1994-07-02,senior,triple jump,30,M,0
17.14,-0.5,Brian WELLMAN,1967-09-08,BER,Moskva (RUS),1995-06-05,senior,triple jump,27,M,0
17.14,+2.2,Jacek BUTKIEWICZ,1969-07-25,POL,Villeneuve d'Ascq (FRA),1995-06-25,senior,triple jump,25,M,0
17.14,0.0,Audrius RAIZGYS,1969-04-04,LTU,Vilnius (LTU),1995-07-16,senior,triple jump,26,M,0
17.14,+0.4,Jérôme ROMAIN,1971-06-12,DMA,"Atlanta, GA (USA)",1996-05-18,senior,triple jump,24,M,0
17.14,0.0,Yoelbi QUESADA,1973-08-04,CUB,Stuttgart (GER),1997-07-13,senior,triple jump,23,M,0
17.14,+1.3,Galin GEORGIEV,1970-03-23,BUL,Sofia (BUL),1998-05-20,senior,triple jump,28,M,0
17.14,+0.7,Andrey KURENNOY,1972-05-12,RUS,St-Denis (FRA),1998-06-04,senior,triple jump,26,M,0
17.14,+1.3,Zsolt CZINGLER,1971-04-26,HUN,Budapest (HUN),1998-07-12,senior,triple jump,27,M,0
17.14,-0.6,Charles Michael FRIEDEK,1971-08-26,GER,"Stadio Olimpico, Roma (ITA)",1998-07-14,senior,triple jump,26,M,0
17.14,+1.6,Jonathan EDWARDS,1966-05-10,GBR,Sheffield (GBR),1998-08-02,senior,triple jump,32,M,0
17.14,+1.9,Andrew MURPHY,1969-12-18,AUS,Mito (JPN),1999-05-05,senior,triple jump,29,M,0
17.14,-0.5,Michel CALVO,1977-12-16,CUB,La Habana (CUB),2000-07-24,senior,triple jump,22,M,0
17.14,+2.1,Charles Michael FRIEDEK,1971-08-26,GER,Leverkusen (GER),2000-08-20,senior,triple jump,28,M,0
17.14,+0.9,Jonathan EDWARDS,1966-05-10,GBR,"International Stadium, Gateshead (GBR)",2001-08-19,senior,triple jump,35,M,0
17.14,+1.4,Jonathan EDWARDS,1966-05-10,GBR,Yokohama (JPN),2001-09-15,senior,triple jump,35,M,0
17.14,0.0,Charles Michael FRIEDEK,1971-08-26,GER,Pireaus (GRE) (i),2002-02-20,senior,triple jump,30,M,1
17.14,+1.9,Yoandri BETANZOS,1982-02-15,CUB,Alcalá de Henáres (ESP),2002-06-29,senior,triple jump,20,M,0
17.14,0.0,Christian OLSSON,1980-01-25,SWE,Samara (RUS) (i),2003-01-26,senior,triple jump,23,M,1
17.14,0.0,Christian OLSSON,1980-01-25,SWE,Liévin (FRA) (i),2003-02-23,senior,triple jump,23,M,1
17.14,+0.3,Jonathan EDWARDS,1966-05-10,GBR,Stockholm (SWE),2003-08-05,senior,triple jump,37,M,0
17.14,+0.6,Viktor YASTREBOV,1982-01-13,UKR,Kazan (RUS),2004-07-09,senior,triple jump,22,M,0
17.14,-2.2,Jadel GREGÓRIO,1980-09-16,BRA,"Olympiastadion, Berlin (GER)",2004-09-12,senior,triple jump,23,M,0
17.14,-0.3,David GIRAT,1984-08-26,CUB,Alcalá de Henáres (ESP),2005-06-18,senior,triple jump,20,M,0
17.14,+3.8,Leevan SANDS,1981-08-16,BAH,Nassau (BAH),2005-07-11,senior,triple jump,23,M,0
17.14,+0.3,Viktor YASTREBOV,1982-01-13,UKR,Stockholm (SWE),2005-07-26,senior,triple jump,23,M,0
17.14,0.0,Nelson ÉVORA,1984-04-20,POR,"Olimpiyskiy Stadion, Moskva (RUS) (i)",2006-03-12,senior,triple jump,21,M,1
17.14,0.0,Marian OPREA,1982-06-06,ROU,Constanta (ROU),2006-05-07,senior,triple jump,23,M,0
17.14,-0.7,Fabrizio DONATO,1976-08-14,ITA,Torino (ITA),2006-06-06,senior,triple jump,29,M,0
17.14,0.0,Nathan DOUGLAS,1982-12-04,GBR,"Schleyer Halle, Stuttgart (GER) (i)",2007-02-03,senior,triple jump,24,M,1
17.14,-0.1,Phillips IDOWU,1978-12-30,GBR,Glasgow (GBR),2007-06-03,senior,triple jump,28,M,0
17.14,-0.2,Nelson ÉVORA,1984-04-20,POR,"Boudewijnstadion, Bruxelles (BEL)",2007-09-14,senior,triple jump,23,M,0
17.14,0.0,Dmitrij VAĽUKEVIČ,1981-05-31,SVK,"Velódromo Luis Puig, Valencia (ESP) (i)",2008-03-09,senior,triple jump,26,M,1
17.14,+2.7,Julien KAPEK,1979-01-12,FRA,Madrid (ESP),2008-07-05,senior,triple jump,29,M,0
17.14,+0.7,Nathan DOUGLAS,1982-12-04,GBR,"Crystal Palace, London (GBR)",2008-07-25,senior,triple jump,25,M,0
17.14,+1.1,Héctor Dairon FUENTES,1988-05-19,CUB,"National Stadium, Beijing (CHN)",2008-08-18,senior,triple jump,20,M,0
17.14,+0.6,Brandon ROULHAC,1983-12-13,USA,"Tallahassee, FL (USA)",2009-04-11,senior,triple jump,25,M,0
17.14,0.0,Héctor Dairon FUENTES,1988-05-19,CUB,La Habana (CUB),2009-06-19,senior,triple jump,21,M,0
17.14,-0.2,David GIRAT,1984-08-26,CUB,Bilbao (ESP),2009-06-20,senior,triple jump,24,M,0
17.14,-0.9,Leevan SANDS,1981-08-16,BAH,Nassau (BAH),2009-06-27,senior,triple jump,27,M,0
17.14,+2.7,Will CLAYE,1991-06-13,USA,"Eugene, OR (USA)",2009-06-28,senior,triple jump,18,M,0
17.14,+0.8,Momchil KARAILIEV,1982-05-21,BUL,Plovdiv (BUL),2009-07-18,senior,triple jump,27,M,0
17.14,+2.3,Alexis COPELLO,1985-08-12,CUB,Montreuil-sous-Bois (FRA),2010-06-08,senior,triple jump,24,M,0
17.14,0.0,Dmitrij VAĽUKEVIČ,1981-05-31,SVK,"Meteor, Zhukovskiy (RUS)",2010-06-26,senior,triple jump,29,M,0
17.14,0.0,Phillips IDOWU,1978-12-30,GBR,Reims (FRA),2010-06-30,senior,triple jump,31,M,0
17.14,+0.8,Hugo MAMBA-SCHLICK,1982-02-01,CMR,New Delhi (IND),2010-10-12,senior,triple jump,28,M,0
17.14,0.0,Alexis COPELLO,1985-08-12,CUB,Liévin (FRA) (i),2011-02-08,senior,triple jump,25,M,1
17.14,+1.6,Will CLAYE,1991-06-13,USA,"Athens, GA (USA)",2011-05-15,senior,triple jump,19,M,0
17.14,-0.5,Alexis COPELLO,1985-08-12,CUB,"Stadio Olimpico, Roma (ITA)",2011-05-26,senior,triple jump,25,M,0
17.14,+1.8,Tosin OKE,1980-10-01,NGR,Calabar (NGR),2011-06-24,senior,triple jump,30,M,0
17.14,+2.5,Henry FRAYNE,1990-04-14,AUS,Perth (AUS),2012-02-11,senior,triple jump,21,M,0
17.14,0.0,Benjamin COMPAORÉ,1987-08-05,FRA,Liévin (FRA) (i),2012-02-14,senior,triple jump,24,M,1
17.14,-0.5,Will CLAYE,1991-06-13,USA,"Stadio Olimpico, Roma (ITA)",2014-06-05,senior,triple jump,22,M,0
17.14,+0.5,Omar CRADDOCK,1991-04-26,USA,"Stade Olympique de la Pontaise, Lausanne (SUI)",2015-07-09,senior,triple jump,24,M,0
17.14,0.0,Max HEß,1996-07-13,GER,"Oregon Convention Center, Portland, OR (USA) (i)",2016-03-19,senior,triple jump,19,M,1
17.14,-0.5,Simo LIPSANEN,1995-09-13,FIN,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2017-07-16,senior,triple jump,21,M,0
17.14,-0.3,Jordan A. DÍAZ FORTUN,2001-02-23,CUB,Camagüey (CUB),2018-05-26,senior,triple jump,17,M,0
17.14,-0.8,Jordan A. DÍAZ FORTUN,2001-02-23,CUB,La Chaux-de-Fonds (SUI),2018-07-01,senior,triple jump,17,M,0
17.14,+1.9,Jordan A. DÍAZ FORTUN,2001-02-23,CUB,Buenos Aires (ARG),2018-10-13,senior,triple jump,17,M,0
17.14,+4.0,Andy DÍAZ HERNÁNDEZ,1995-12-25,CUB,La Habana (CUB),2019-05-24,senior,triple jump,23,M,0
17.14,+0.2,Christian TAYLOR,1990-06-18,USA,Taipei City (TPE),2019-05-25,senior,triple jump,28,M,0
17.14,+3.3,Latario COLLIE-MINNS,1994-03-10,BAH,Kingston (JAM),2019-06-20,senior,triple jump,25,M,0
17.14,+1.4,Ben WILLIAMS,1992-01-25,GBR,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2019-08-11,senior,triple jump,27,M,0
17.14,-0.7,Hugues Fabrice ZANGO,1993-06-25,BUR,"Stade Charléty, Paris (FRA)",2019-08-24,senior,triple jump,26,M,0
17.14,+1.7,Donald SCOTT,1992-02-23,USA,"Boudewijnstadion, Bruxelles (BEL)",2019-09-06,senior,triple jump,27,M,0
17.14,0.0,Omar CRADDOCK,1991-04-26,USA,"Convention Center, Albuquerque, NM (USA) (i)",2020-02-15,senior,triple jump,28,M,1
17.14,+0.6,Almir DOS SANTOS,1993-09-04,BRA,"Cougar Athletic Stadium, Azusa, CA (USA)",2021-05-15,senior,triple jump,27,M,0
17.14,+1.8,Emmanuel IHEMEJE,1998-10-09,ITA,"Hayward Field, Eugene, OR (USA)",2021-06-11,senior,triple jump,22,M,0
17.14,+0.1,Tobia BOCCHI,1997-04-07,ITA,"Stadio Quercia, Rovereto (ITA)",2021-06-27,senior,triple jump,24,M,0
17.14,0.0,Abdulla Aboobacker NARANGOLINTEVIDA,1996-01-17,IND,"Jawaharlal Nehru Stadium, Chennai (IND)",2022-06-14,senior,triple jump,26,M,0
17.14,+0.9,Donald SCOTT,1992-02-23,USA,"Hayward Field, Eugene, OR (USA)",2022-07-23,senior,triple jump,30,M,0
17.14,+1.7,Wen SU,1999-02-10,CHN,"Shuangliu Sports Centre, Chengdu (CHN)",2023-08-01,senior,triple jump,24,M,0
17.14,+0.1,Yaming ZHU,1994-05-04,CHN,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-19,senior,triple jump,29,M,0
17.14,+1.7,Salif MANE,2001-12-12,USA,"Hayward Field, Eugene, OR (USA)",2024-06-07,senior,triple jump,22,M,0
17.14,+1.1,Russell ROBINSON,2001-06-27,USA,"Hayward Field, Eugene, OR (USA)",2024-06-28,senior,triple jump,23,M,0
17.14,0.0,Jordan SCOTT,1997-06-29,JAM,"Ott Center for Track & Field, Philadelphia, PA (USA) (i)",2025-01-11,senior,triple jump,27,M,1
17.14,+1.1,Yasser Mohammed TRIKI,1997-03-24,ALG,"Štadión SNP, Banská Bystrica (SVK)",2025-08-08,senior,triple jump,28,M,0
17.13,0.0,Willie BANKS,1956-03-11,USA,"Westwood, CA (USA)",1980-05-11,senior,triple jump,24,M,0
17.13,-1.4,Béla BAKOSI,1957-06-18,HUN,Berlin (GER),1981-08-21,senior,triple jump,24,M,0
17.13,0.0,Béla BAKOSI,1957-06-18,HUN,"Palazzo dello Sport, Milano (ITA) (i)",1982-03-06,senior,triple jump,24,M,1
17.13,0.0,Shamil ABBYASOV,1957-04-16,URS,Sochi (URS),1982-05-29,senior,triple jump,25,M,0
17.13,0.0,Mike CONLEY,1962-10-05,USA,Nice (FRA),1983-07-18,senior,triple jump,20,M,0
17.13,+1.7,Béla BAKOSI,1957-06-18,HUN,Budapest (HUN),1983-07-29,senior,triple jump,26,M,0
17.13,+1.6,Mike CONLEY,1962-10-05,USA,"Olympiastadion, Helsinki (FIN)",1983-08-08,senior,triple jump,20,M,0
17.13,0.0,Vlastimil MARINEC,1957-01-09,TCH,"Olympiastadion, Helsinki (FIN)",1983-08-08,senior,triple jump,26,M,0
17.13,0.0,John HERBERT,1962-04-20,GBR,Budapest (HUN),1985-08-04,senior,triple jump,23,M,0
17.13,+1.8,Khristo MARKOV,1965-01-27,BUL,"Bruce Stadium, Canberra (AUS)",1985-10-04,senior,triple jump,20,M,0
17.13,0.0,Vladimir PLEKHANOV,1958-04-11,URS,Moskva (URS) (i),1986-01-05,senior,triple jump,27,M,1
17.13,+1.9,Aleksandr POKUSAYEV,1960-04-30,URS,Taganrog (URS),1986-07-06,senior,triple jump,26,M,0
17.13,0.0,Serge HÉLAN,1964-02-24,FRA,Köln (GER),1986-08-17,senior,triple jump,22,M,0
17.13,0.0,Vladimir PLEKHANOV,1958-04-11,URS,Klaipėda (LTU) (i),1987-01-18,senior,triple jump,28,M,1
17.13,+0.7,Oleg SAKIRKIN,1966-01-23,URS,"Stade Olympique de la Pontaise, Lausanne (SUI)",1988-06-24,senior,triple jump,22,M,0
17.13,+0.2,Oleg PROTSENKO,1963-08-11,URS,Tallinn (EST),1988-07-07,senior,triple jump,24,M,0
17.13,0.0,Joseph TAIWO,1959-08-24,NGR,"Letzigrund, Zürich (SUI)",1988-08-17,senior,triple jump,28,M,0
17.13,0.0,Volodimir INOZEMTSEV,1964-05-25,URS,Kiev (URS) (i),1989-01-22,senior,triple jump,24,M,1
17.13,0.0,John TILLMAN,1965-02-11,USA,"New York, NY (USA) (i)",1989-02-24,senior,triple jump,24,M,1
17.13,+2.4,Volker MAI,1966-05-03,GDR,Gateshead (GBR),1990-06-29,senior,triple jump,24,M,0
17.13,+5.0,Đorđe KOŽUL,1963-12-31,YUG,Ljubljana (SLO),1991-06-16,senior,triple jump,27,M,0
17.13,NWI,Vladimir MELIKHOV,1969-03-30,URS,Bad Cannstatt (GER),1991-07-07,senior,triple jump,22,M,0
17.13,+0.7,Marios HADJIANDREOU,1962-09-19,CYP,Athina (GRE),1991-07-11,senior,triple jump,28,M,0
17.13,+1.1,Aleksandr KOVALENKO,1963-05-08,URS,Vigo (ESP),1991-07-23,senior,triple jump,28,M,0
17.13,+1.4,Yoelbi QUESADA,1973-08-04,CUB,"National Stadium, Tokyo (JPN)",1991-08-25,senior,triple jump,18,M,0
17.13,-0.2,Mike CONLEY,1962-10-05,USA,"New York, NY (USA)",1992-05-24,senior,triple jump,29,M,0
17.13,-0.5,Brian WELLMAN,1967-09-08,BER,"Austin, TX (USA)",1992-06-04,senior,triple jump,24,M,0
17.13,+0.5,Ralf JAROS,1965-12-13,GER,Duisburg (GER),1993-07-10,senior,triple jump,27,M,0
17.13,+1.4,Edrick FLORÉAL,1966-10-05,CAN,Gateshead (GBR),1994-07-01,senior,triple jump,27,M,0
17.13,NWI,Kenny HARRISON,1965-02-13,USA,"Durham, NC (USA)",1994-08-13,senior,triple jump,29,M,0
17.13,0.0,Dmitriy BYZOV,1966-01-25,RUS,Krasnodar (RUS),1994-08-20,senior,triple jump,28,M,0
17.13,+1.6,James BECKFORD,1975-01-09,JAM,Moskva (RUS),1995-06-05,senior,triple jump,20,M,0
17.13,-1.0,Francis AGYEPONG,1965-06-16,GBR,Birmingham (GBR),1995-07-16,senior,triple jump,30,M,0
17.13,+2.5,James BECKFORD,1975-01-09,JAM,"Ullevi Stadium, Göteborg (SWE)",1995-08-07,senior,triple jump,20,M,0
17.13,+1.4,Denis KAPUSTIN,1970-10-05,RUS,Sheffield (GBR),1997-06-29,senior,triple jump,26,M,0
17.13,0.0,Ndabazihle MDHLONGWA,1973-05-30,ZIM,Stuttgart (GER),1997-07-13,senior,triple jump,24,M,0
17.13,0.0,Charles Michael FRIEDEK,1971-08-26,GER,Pireaus (GRE) (i),1999-02-24,senior,triple jump,27,M,1
17.13,0.0,Jonathan EDWARDS,1966-05-10,GBR,Dortmund (GER) (i),2001-02-11,senior,triple jump,34,M,1
17.13,0.0,Jonathan EDWARDS,1966-05-10,GBR,Birmingham (GBR) (i),2001-02-18,senior,triple jump,34,M,1
17.13,0.0,Charles Michael FRIEDEK,1971-08-26,GER,"Atlantic Pavillion, Lisboa (POR) (i)",2001-03-09,senior,triple jump,29,M,1
17.13,-0.7,Jadel GREGÓRIO,1980-09-16,BRA,São Paulo (BRA),2001-03-18,senior,triple jump,20,M,0
17.13,+4.1,Marian OPREA,1982-06-06,ROU,Budapest (HUN),2001-06-24,senior,triple jump,19,M,0
17.13,0.0,Alexander MARTÍNEZ,1977-08-23,CUB,Torino (ITA) (i),2002-01-26,senior,triple jump,24,M,1
17.13,0.0,Walter DAVIS,1979-07-02,USA,"Fayetteville, AR (USA) (i)",2002-02-24,senior,triple jump,22,M,1
17.13,-0.7,Charles Michael FRIEDEK,1971-08-26,GER,Wesel (GER),2002-05-20,senior,triple jump,30,M,0
17.13,+1.4,Rostislav DIMITROV,1974-12-26,BUL,Sofia (BUL),2002-05-25,senior,triple jump,27,M,0
17.13,+2.3,Yoandri BETANZOS,1982-02-15,CUB,La Habana (CUB),2004-04-24,senior,triple jump,22,M,0
17.13,-0.3,Karl TAILLEPIERRE,1976-08-13,FRA,"Stade de France, Paris-St-Denis (FRA)",2004-07-23,senior,triple jump,27,M,0
17.13,+4.6,Kenneth HALL,1986-04-17,USA,"Eugene, OR (USA)",2004-08-01,senior,triple jump,18,M,0
17.13,+0.5,Yoelbi QUESADA,1973-08-04,CUB,"Estadio Iberoamericano, Huelva (ESP)",2004-08-06,senior,triple jump,31,M,0
17.13,+0.6,Christos MELETOGLOU,1972-01-02,GRE,"Olympic Stadium, Athina (GRE)",2004-08-22,senior,triple jump,32,M,0
17.13,+0.3,Jadel GREGÓRIO,1980-09-16,BRA,"Stade Louis II, Monaco (MON)",2004-09-18,senior,triple jump,24,M,0
17.13,+0.7,Yoandri BETANZOS,1982-02-15,CUB,"Olympic Stadium, Athina (GRE)",2005-06-14,senior,triple jump,23,M,0
17.13,0.0,Danil BURKENYA,1978-07-20,RUS,Moskva (RUS) (i),2006-01-25,senior,triple jump,27,M,1
17.13,0.0,Jadel GREGÓRIO,1980-09-16,BRA,Rio de Janeiro (BRA),2006-05-14,senior,triple jump,25,M,0
17.13,+1.2,Danil BURKENYA,1978-07-20,RUS,Moskva (RUS),2006-07-24,senior,triple jump,28,M,0
17.13,+0.8,Alexander MARTÍNEZ,1977-08-23,SUI,"Ullevi Stadium, Göteborg (SWE)",2006-08-10,senior,triple jump,28,M,0
17.13,0.0,Aleksandr PETRENKO,1983-02-08,RUS,Volgograd (RUS) (i),2007-02-10,senior,triple jump,24,M,1
17.13,+0.8,Marian OPREA,1982-06-06,ROU,Göteborg (SWE),2007-08-01,senior,triple jump,25,M,0
17.13,+1.7,Viktor YASTREBOV,1982-01-13,UKR,Kyiv (UKR),2007-08-05,senior,triple jump,25,M,0
17.13,+1.9,Alexander MARTÍNEZ,1977-08-23,SUI,La Chaux-de-Fonds (SUI),2007-08-12,senior,triple jump,29,M,0
17.13,0.0,Aarik WILSON,1982-10-25,USA,"Velódromo Luis Puig, Valencia (ESP) (i)",2008-03-07,senior,triple jump,25,M,1
17.13,0.0,Dmitrij VAĽUKEVIČ,1981-05-31,SVK,"Velódromo Luis Puig, Valencia (ESP) (i)",2008-03-07,senior,triple jump,26,M,1
17.13,0.0,Osniel TOSCA,1984-06-30,CUB,"Velódromo Luis Puig, Valencia (ESP) (i)",2008-03-09,senior,triple jump,23,M,1
17.13,+0.5,Jadel GREGÓRIO,1980-09-16,BRA,"International Stadium, Gateshead (GBR)",2008-08-31,senior,triple jump,27,M,0
17.13,-0.4,Leevan SANDS,1981-08-16,BAH,"Stade Olympique de la Pontaise, Lausanne (SUI)",2008-09-02,senior,triple jump,27,M,0
17.13,0.0,David GIRAT,1984-08-26,CUB,"National Indoor Arena, Birmingham (GBR) (i)",2009-02-21,senior,triple jump,24,M,1
17.13,0.0,Shuo CAO,1991-10-08,CHN,Yulin (CHN),2009-05-17,senior,triple jump,17,M,0
17.13,0.0,David GIRAT,1984-08-26,CUB,La Habana (CUB),2009-05-30,senior,triple jump,24,M,0
17.13,0.0,Héctor Dairon FUENTES,1988-05-19,CUB,Beograd (SRB),2009-07-09,senior,triple jump,21,M,0
17.13,+1.8,Leevan SANDS,1981-08-16,BAH,"Crystal Palace, London (GBR)",2009-07-24,senior,triple jump,27,M,0
17.13,-0.2,Leevan SANDS,1981-08-16,BAH,"Stadio Olimpico, Roma (ITA)",2011-05-26,senior,triple jump,29,M,0
17.13,+0.4,Leevan SANDS,1981-08-16,BAH,"DS, Daegu (KOR)",2011-09-02,senior,triple jump,30,M,0
17.13,0.0,Benjamin COMPAORÉ,1987-08-05,FRA,Aubière (FRA) (i),2012-02-25,senior,triple jump,24,M,1
17.13,+1.3,Ernesto REVÉ,1992-02-26,CUB,La Habana (CUB),2012-03-24,senior,triple jump,20,M,0
17.13,+1.4,Daniele GRECO,1989-03-01,ITA,Mersin (TUR),2013-06-26,senior,triple jump,24,M,0
17.13,+1.3,Christian TAYLOR,1990-06-18,USA,"Stade Olympique de la Pontaise, Lausanne (SUI)",2013-07-04,senior,triple jump,23,M,0
17.13,-0.1,Alexey FYODOROV,1991-05-25,RUS,"Ratinan Stadion, Tampere (FIN)",2013-07-14,senior,triple jump,22,M,0
17.13,+0.7,Lázaro MARTÍNEZ,1997-11-03,CUB,"Hayward Field, Eugene, OR (USA)",2014-07-27,senior,triple jump,16,M,0
17.13,+1.0,Tosin OKE,1980-10-01,NGR,Durban (RSA),2016-06-25,senior,triple jump,35,M,0
17.13,-0.2,Shuo CAO,1991-10-08,CHN,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-16,senior,triple jump,24,M,0
17.13,0.0,Jean-Marc PONTVIANNE,1994-08-06,FRA,Bordeaux (FRA) (i),2017-02-19,senior,triple jump,22,M,1
17.13,0.0,Fabrizio DONATO,1976-08-14,ITA,"Kombank Arena, Beograd (SRB) (i)",2017-03-05,senior,triple jump,40,M,1
17.13,+2.1,Yaming ZHU,1994-05-04,CHN,Zhengzhou (CHN),2017-04-13,senior,triple jump,22,M,0
17.13,+0.6,Jean-Marc PONTVIANNE,1994-08-06,FRA,Montgeron (FRA),2017-05-14,senior,triple jump,22,M,0
17.13,+1.0,Max HEß,1996-07-13,GER,Erfurt (GER),2017-07-08,senior,triple jump,20,M,0
17.13,+2.1,Jean-Marc PONTVIANNE,1994-08-06,FRA,Marseille (FRA),2017-07-15,senior,triple jump,22,M,0
17.13,+0.2,Andy DÍAZ HERNÁNDEZ,1995-12-25,CUB,"Olympic Stadium, London (GBR)",2017-08-10,senior,triple jump,21,M,0
17.13,+3.2,Christian TAYLOR,1990-06-18,USA,"Gainesville, FL (USA)",2019-04-27,senior,triple jump,28,M,0
17.13,+1.1,Chengetayi MAPAYA,1998-12-19,ZIM,"Austin, TX (USA)",2019-06-07,senior,triple jump,20,M,0
17.13,+0.4,Nelson ÉVORA,1984-04-20,POR,"Stade Louis II, Monaco (MON)",2019-07-12,senior,triple jump,35,M,0
17.13,NWI,Yaoqing FANG,1996-04-20,CHN,"Shanxi Athletics Administrative Center, Xi'an (CHN)",2020-07-31,senior,triple jump,24,M,0
17.13,+1.8,Christian TAYLOR,1990-06-18,USA,"Bundessport- und Freizeitzentrum, Maria Enzersdorf (AUT)",2020-08-15,senior,triple jump,30,M,0
17.13,+0.2,Andy DÍAZ HERNÁNDEZ,1995-12-25,CUB,"Estadio Panamericano, La Habana (CUB)",2021-05-21,senior,triple jump,25,M,0
17.13,-0.7,Max HEß,1996-07-13,GER,"Stadion Śląski, Chorzów (POL)",2021-05-30,senior,triple jump,24,M,0
17.13,-0.9,Necati ER,1997-02-24,TUR,"National Stadium, Tokyo (JPN)",2021-08-03,senior,triple jump,24,M,0
17.13,+1.1,Emmanuel IHEMEJE,1998-10-09,ITA,"Hayward Field, Eugene, OR (USA)",2022-07-21,senior,triple jump,23,M,0
