Mark,Competitor,DOB,Nat,Venue,Date,Age_category,Event,Age,Gender,is_indoor
1.99,Kajsa BERGQVIST,1976-10-12,SWE,Bruxelles (BEL),2002-08-30,senior,high jump,25,F,0
1.99,Anna CHICHEROVA,1982-07-22,RUS,Orel (RUS) (i),2002-12-20,senior,high jump,20,F,1
1.99,Marina KUPTSOVA,1981-12-22,RUS,Moskva (RUS) (i),2003-01-30,senior,high jump,21,F,1
1.99,Anna CHICHEROVA,1982-07-22,RUS,Gent (BEL) (i),2003-02-09,senior,high jump,20,F,1
1.99,Marina KUPTSOVA,1981-12-22,RUS,Stockholm (SWE) (i),2003-02-18,senior,high jump,21,F,1
1.99,Marina KUPTSOVA,1981-12-22,RUS,"National Indoor Arena, Birmingham (GBR) (i)",2003-02-21,senior,high jump,21,F,1
1.99,Marina KUPTSOVA,1981-12-22,RUS,Moskva (RUS) (i),2003-03-02,senior,high jump,21,F,1
1.99,Yelena YELESINA,1970-04-04,RUS,"National Indoor Arena, Birmingham (GBR) (i)",2003-03-16,senior,high jump,32,F,1
1.99,Anna CHICHEROVA,1982-07-22,RUS,"National Indoor Arena, Birmingham (GBR) (i)",2003-03-16,senior,high jump,20,F,1
1.99,Vita PALAMAR,1977-10-12,UKR,Oslo (NOR),2003-06-27,senior,high jump,25,F,0
1.99,Irina MIKHALCHENKO,1972-01-20,UKR,Oslo (NOR),2003-06-27,senior,high jump,31,F,0
1.99,Blanka VLAŠIĆ,1983-11-08,CRO,Paris (FRA),2003-07-04,senior,high jump,19,F,0
1.99,Hestrie CLOETE,1978-08-26,RSA,Paris (FRA),2003-07-04,senior,high jump,24,F,0
1.99,Vita PALAMAR,1977-10-12,UKR,"Olympiastadion, Berlin (GER)",2003-08-10,senior,high jump,25,F,0
1.99,Amy ACUFF,1975-07-14,USA,"Olympiastadion, Berlin (GER)",2003-08-10,senior,high jump,28,F,0
1.99,Kajsa BERGQVIST,1976-10-12,SWE,"Stade Louis II, Monaco (MON)",2003-09-13,senior,high jump,26,F,0
1.99,Inga BABAKOVA,1967-06-27,UKR,Yokohama (JPN),2003-09-23,senior,high jump,36,F,0
1.99,Anna CHICHEROVA,1982-07-22,RUS,Moskva (RUS) (i),2004-02-01,senior,high jump,21,F,1
1.99,Vita PALAMAR,1977-10-12,UKR,Moskva (RUS) (i),2004-02-01,senior,high jump,26,F,1
1.99,Blanka VLAŠIĆ,1983-11-08,CRO,Karlsruhe (GER) (i),2004-02-15,senior,high jump,20,F,1
1.99,Inga BABAKOVA,1967-06-27,UKR,Moskva (RUS),2004-05-30,senior,high jump,36,F,0
1.99,Vita STYOPINA,1976-02-21,UKR,Yalta (UKR),2004-07-03,senior,high jump,28,F,0
1.99,Vita STYOPINA,1976-02-21,UKR,Eberstadt (GER),2004-07-17,senior,high jump,28,F,0
1.99,Hestrie CLOETE,1978-08-26,RSA,"Stade de France, Paris-St-Denis (FRA)",2004-07-23,senior,high jump,25,F,0
1.99,Vita STYOPINA,1976-02-21,UKR,"Stade de France, Paris-St-Denis (FRA)",2004-07-23,senior,high jump,28,F,0
1.99,Blanka VLAŠIĆ,1983-11-08,CRO,"Stade de France, Paris-St-Denis (FRA)",2004-07-23,senior,high jump,20,F,0
1.99,Amy ACUFF,1975-07-14,USA,"Olympic Stadium, Athina (GRE)",2004-08-28,senior,high jump,29,F,0
1.99,Ruth BEITIA,1979-04-01,ESP,"Palacio de Deportes, Madrid (ESP) (i)",2005-03-05,senior,high jump,25,F,1
1.99,Kajsa BERGQVIST,1976-10-12,SWE,Salamanca (ESP),2005-07-06,senior,high jump,28,F,0
1.99,Anna CHICHEROVA,1982-07-22,RUS,Paris (FRA),2005-09-03,senior,high jump,23,F,0
1.99,Vita STYOPINA,1976-02-21,UKR,Arnstadt (GER) (i),2006-02-04,senior,high jump,29,F,1
1.99,Barbora LALÁKOVÁ,1981-05-02,CZE,Banská Bystrica (SVK) (i),2006-02-14,senior,high jump,24,F,1
1.99,Yelena SLESARENKO,1982-02-28,RUS,"Eugene, OR (USA)",2006-05-28,senior,high jump,24,F,0
1.99,Chaunte LOWE,1984-01-12,USA,"Stade Olympique de la Pontaise, Lausanne (SUI)",2006-07-11,senior,high jump,22,F,0
1.99,Yelena SLESARENKO,1982-02-28,RUS,"Stade Olympique de la Pontaise, Lausanne (SUI)",2006-07-11,senior,high jump,24,F,0
1.99,Yelena SLESARENKO,1982-02-28,RUS,"Ullevi Stadium, Göteborg (SWE)",2006-08-11,senior,high jump,24,F,0
1.99,Vita PALAMAR,1977-10-12,UKR,"Boudewijnstadion, Bruxelles (BEL)",2007-09-14,senior,high jump,29,F,0
1.99,Yekaterina SAVCHENKO,1977-06-03,RUS,"Boudewijnstadion, Bruxelles (BEL)",2007-09-14,senior,high jump,30,F,0
1.99,Vita PALAMAR,1977-10-12,UKR,Hustopeče (CZE) (i),2008-01-19,senior,high jump,30,F,1
1.99,Ariane FRIEDRICH,1984-01-10,GER,Hustopeče (CZE) (i),2008-01-19,senior,high jump,24,F,1
1.99,Vita PALAMAR,1977-10-12,UKR,Arnstadt (GER) (i),2008-02-02,senior,high jump,30,F,1
1.99,Yekaterina SAVCHENKO,1977-06-03,RUS,Moskva (RUS) (i),2008-02-09,senior,high jump,30,F,1
1.99,Tia HELLEBAUT,1978-02-16,BEL,"Velódromo Luis Puig, Valencia (ESP) (i)",2008-03-07,senior,high jump,30,F,1
1.99,Ruth BEITIA,1979-04-01,ESP,"Velódromo Luis Puig, Valencia (ESP) (i)",2008-03-09,senior,high jump,28,F,1
1.99,Chaunte LOWE,1984-01-12,USA,"National Stadium, Beijing (CHN)",2008-08-23,senior,high jump,24,F,0
1.99,Ruth BEITIA,1979-04-01,ESP,"Oval Lingotto, Torino (ITA) (i)",2009-03-08,senior,high jump,29,F,1
1.99,Marina AITOVA,1982-09-13,KAZ,"Olympic Stadium, Athina (GRE)",2009-07-13,senior,high jump,26,F,0
1.99,Blanka VLAŠIĆ,1983-11-08,CRO,"Stade de France, Paris-St-Denis (FRA)",2009-07-17,senior,high jump,25,F,0
1.99,Ariane FRIEDRICH,1984-01-10,GER,"Wattenscheid, Bochum (GER)",2009-08-02,senior,high jump,25,F,0
1.99,Antonietta DI MARTINO,1978-06-01,ITA,"Olympiastadion, Berlin (GER)",2009-08-20,senior,high jump,31,F,0
1.99,Ruth BEITIA,1979-04-01,ESP,"Olympiastadion, Berlin (GER)",2009-08-20,senior,high jump,30,F,0
1.99,Blanka VLAŠIĆ,1983-11-08,CRO,"Alexander Stadium, Birmingham (GBR)",2011-07-10,senior,high jump,27,F,0
1.99,Anna CHICHEROVA,1982-07-22,RUS,"Alexander Stadium, Birmingham (GBR)",2011-07-10,senior,high jump,28,F,0
1.99,Svetlana SHKOLINA,1986-03-09,RUS,Eberstadt (GER),2011-07-16,senior,high jump,25,F,0
1.99,Irina GORDEYEVA,1986-10-09,RUS,Cheboksary (RUS),2012-07-04,senior,high jump,25,F,0
1.99,Ruth BEITIA,1979-04-01,ESP,"Scandinavium, Göteborg (SWE) (i)",2013-03-03,senior,high jump,33,F,1
1.99,Brigetta BARRETT,1990-12-24,USA,"Los Angeles, CA (USA)",2013-05-11,senior,high jump,22,F,0
1.99,Kamila LIĆWINKO,1986-03-22,POL,Opole (POL),2013-06-09,senior,high jump,27,F,0
1.99,Irina GORDEYEVA,1986-10-09,RUS,"Stadio Guidobaldi, Rieti (ITA)",2013-09-08,senior,high jump,26,F,0
1.99,Justyna KASPRZYCKA,1987-08-20,POL,"Hayward Field, Eugene, OR (USA)",2014-05-31,senior,high jump,26,F,0
1.99,Ruth BEITIA,1979-04-01,ESP,"Hayward Field, Eugene, OR (USA)",2014-05-31,senior,high jump,35,F,0
1.99,Mariya KUCHINA,1993-01-14,RUS,"Letzigrund, Zürich (SUI)",2014-08-17,senior,high jump,21,F,0
1.99,Ana ŠIMIĆ,1990-05-05,CRO,"Letzigrund, Zürich (SUI)",2014-08-17,senior,high jump,24,F,0
1.99,Justyna KASPRZYCKA,1987-08-20,POL,"Letzigrund, Zürich (SUI)",2014-08-17,senior,high jump,26,F,0
1.99,Mariya KUCHINA,1993-01-14,RUS,"Le Grand Stade, Marrakech (MAR)",2014-09-14,senior,high jump,21,F,0
1.99,Mariya KUCHINA,1993-01-14,RUS,"CSKA, Moskva (RUS) (i)",2015-02-01,senior,high jump,22,F,1
1.99,Mariya KUCHINA,1993-01-14,RUS,"Olympic Stadium, Cheboksary (RUS)",2015-06-21,senior,high jump,22,F,0
1.99,Kamila LIĆWINKO,1986-03-22,POL,"National Stadium, Beijing (CHN)",2015-08-29,senior,high jump,29,F,0
1.99,Ruth BEITIA,1979-04-01,ESP,"National Stadium, Beijing (CHN)",2015-08-29,senior,high jump,36,F,0
1.99,Marie-Laurence JUNGFLEISCH,1990-10-07,GER,"National Stadium, Beijing (CHN)",2015-08-29,senior,high jump,24,F,0
1.99,Vashti CUNNINGHAM,1998-01-18,USA,"Portland, OR (USA) (i)",2016-03-12,senior,high jump,18,F,1
1.99,Kamila LIĆWINKO,1986-03-22,POL,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",2016-06-18,senior,high jump,30,F,0
1.99,Vashti CUNNINGHAM,1998-01-18,USA,"Sacramento, CA (USA)",2017-06-23,senior,high jump,19,F,0
1.99,Kamila LIĆWINKO,1986-03-22,POL,"Olympic Stadium, London (GBR)",2017-08-12,senior,high jump,31,F,0
1.99,Mariya LASITSKENE,1993-01-14,ANA,Moskva (RUS) (i),2018-01-21,senior,high jump,25,F,1
1.99,Kateryna TABASHNYK,1994-06-15,UKR,Hustopeče (CZE) (i),2019-01-26,senior,high jump,24,F,1
1.99,Yaroslava MAHUCHIKH,2001-09-19,UKR,Hustopeče (CZE) (i),2019-01-26,senior,high jump,17,F,1
1.99,Yuliia LEVCHENKO,1997-11-28,UKR,"Emirates Arena, Glasgow (GBR) (i)",2019-03-03,senior,high jump,21,F,1
1.99,Iryna GERASHCHENKO,1995-03-10,UKR,Rehlingen (GER),2019-06-09,senior,high jump,24,F,0
1.99,Mariya LASITSKENE,1993-01-14,ANA,"Boudewijnstadion, Bruxelles (BEL)",2019-09-06,senior,high jump,26,F,0
1.99,Yuliia LEVCHENKO,1997-11-28,UKR,"Messehalle, Karlsruhe (GER) (i)",2020-01-31,senior,high jump,22,F,1
1.99,Eleanor PATTERSON,1996-05-22,AUS,"Newtown Park Stadium, Wellington (NZL)",2020-02-28,senior,high jump,23,F,0
1.99,Vashti CUNNINGHAM,1998-01-18,USA,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",2021-05-22,senior,high jump,23,F,0
1.99,Eleanor PATTERSON,1996-05-22,AUS,"Športová hala Dukla, Banská Bystrica (SVK) (i)",2022-02-15,senior,high jump,25,F,1
1.99,Yaroslava MAHUCHIKH,2001-09-19,UKR,"Ulsteinhallen, Ulsteinvik (NOR) (i)",2023-02-02,senior,high jump,21,F,1
1.99,Morgan LAKE,1997-05-12,GBR,"Městská sportovní hala, Hustopeče (CZE) (i)",2023-02-04,senior,high jump,25,F,1
1.99,Nicola OLYSLAGERS,1996-12-28,AUS,"Nákupní centrum Olympia, Brno (CZE)",2023-06-17,senior,high jump,26,F,0
1.99,Nicola OLYSLAGERS,1996-12-28,AUS,"Stade Louis II, Monaco (MON)",2023-07-21,senior,high jump,26,F,0
1.99,Eleanor PATTERSON,1996-05-22,AUS,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-27,senior,high jump,27,F,0
1.99,Nicola OLYSLAGERS,1996-12-28,AUS,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-27,senior,high jump,26,F,0
1.99,Nicola OLYSLAGERS,1996-12-28,AUS,"Lakeside Stadium, Melbourne (AUS)",2024-02-15,senior,high jump,27,F,0
1.99,Nicola OLYSLAGERS,1996-12-28,AUS,"Glasgow Arena, Glasgow (GBR) (i)",2024-03-01,senior,high jump,27,F,1
1.99,Yaroslava MAHUCHIKH,2001-09-19,UKR,"Stade Olympique de la Pontaise, Lausanne (SUI)",2024-08-22,senior,high jump,22,F,0
1.99,Eleanor PATTERSON,1996-05-22,AUS,"Športová hala Dukla, Banská Bystrica (SVK) (i)",2025-02-18,senior,high jump,28,F,1
1.99,Yaroslava MAHUCHIKH,2001-09-19,UKR,"Omnisport, Apeldoorn (NED) (i)",2025-03-09,senior,high jump,23,F,1
1.99,Yaroslava MAHUCHIKH,2001-09-19,UKR,"Olympiastadion, Stockholm (SWE)",2025-06-15,senior,high jump,23,F,0
1.98,Rosemarie ACKERMANN,1952-04-04,GDR,"Rheinstadion, Düsseldorf (GER)",1977-09-02,senior,high jump,25,F,0
1.98,Sara SIMEONI,1953-04-19,ITA,Rieti (ITA),1978-09-10,senior,high jump,25,F,0
1.98,Sara SIMEONI,1953-04-19,ITA,Palermo (ITA),1978-09-17,senior,high jump,25,F,0
1.98,Andrea MÁTAY,1955-09-27,HUN,Budapest (HUN) (i),1979-02-17,senior,high jump,23,F,1
1.98,Sara SIMEONI,1953-04-19,ITA,Split (CRO),1979-09-25,senior,high jump,26,F,0
1.98,Sara SIMEONI,1953-04-19,ITA,Torino (ITA),1980-06-01,senior,high jump,27,F,0
1.98,Sara SIMEONI,1953-04-19,ITA,Roma (ITA),1980-08-05,senior,high jump,27,F,0
1.98,Coleen SOMMER,1960-06-16,USA,"Durham, NC (USA)",1982-06-26,senior,high jump,22,F,0
1.98,Tamara BYKOVA,1958-12-21,URS,Leningrad (URS),1982-06-26,senior,high jump,23,F,0
1.98,Sara SIMEONI,1953-04-19,ITA,Formia (ITA),1982-08-28,senior,high jump,29,F,0
1.98,Tamara BYKOVA,1958-12-21,URS,Moskva (URS) (i),1983-02-12,senior,high jump,24,F,1
1.98,Louise RITTER,1958-02-18,USA,Nagoya (JPN) (i),1983-03-12,senior,high jump,25,F,1
1.98,Larisa KOSITSYNA,1963-12-14,URS,Sofia (BUL),1983-05-21,senior,high jump,19,F,0
1.98,Ulrike MEYFARTH,1956-05-04,FRG,Stockholm (SWE),1983-07-04,senior,high jump,27,F,0
1.98,Tamara BYKOVA,1958-12-21,URS,Edmonton (CAN),1983-07-11,senior,high jump,24,F,0
1.98,Silvia COSTA,1964-05-04,CUB,Edmonton (CAN),1983-07-11,senior,high jump,19,F,0
1.98,Valentina POLUYKO,1955-07-15,URS,Leningrad (URS),1983-07-26,senior,high jump,28,F,0
1.98,Louise RITTER,1958-02-18,USA,Bern (SUI),1983-07-29,senior,high jump,25,F,0
1.98,Louise RITTER,1958-02-18,USA,Pisa (ITA),1983-08-25,senior,high jump,25,F,0
1.98,Louise RITTER,1958-02-18,USA,Bruxelles (BEL),1983-08-26,senior,high jump,25,F,0
1.98,Louise RITTER,1958-02-18,USA,Köln (GER),1983-08-28,senior,high jump,25,F,0
1.98,Tamara BYKOVA,1958-12-21,URS,Milano (ITA) (i),1984-02-01,senior,high jump,25,F,1
1.98,Lyudmila BUTUZOVA,1957-02-28,URS,Sochi (URS),1984-06-10,senior,high jump,27,F,0
1.98,Tamara BYKOVA,1958-12-21,URS,Berlin (GDR),1984-07-20,senior,high jump,25,F,0
1.98,Stefka KOSTADINOVA,1965-03-25,BUL,Sofia (BUL),1984-08-05,senior,high jump,19,F,0
1.98,Tamara BYKOVA,1958-12-21,URS,Roma (ITA),1984-08-31,senior,high jump,25,F,0
1.98,Debbie BRILL,1953-03-10,CAN,Rieti (ITA),1984-09-02,senior,high jump,31,F,0
1.98,Lyudmila ANDONOVA,1960-05-06,BUL,Paris (FRA),1984-09-04,senior,high jump,24,F,0
1.98,Tamara BYKOVA,1958-12-21,URS,Tashkent (UZB),1985-04-20,senior,high jump,26,F,0
1.98,Stefka KOSTADINOVA,1965-03-25,BUL,Sofia (BUL),1985-05-11,senior,high jump,20,F,0
1.98,Niculina VASILE,1958-02-13,ROU,Bucureşti (ROU),1985-06-02,senior,high jump,27,F,0
1.98,Stefka KOSTADINOVA,1965-03-25,BUL,Heidenheim (GER),1985-06-15,senior,high jump,20,F,0
1.98,Stefka KOSTADINOVA,1965-03-25,BUL,Fürth (GER),1985-06-17,senior,high jump,20,F,0
1.98,Stefka KOSTADINOVA,1965-03-25,BUL,Praha (TCH),1985-06-22,senior,high jump,20,F,0
1.98,Silvia COSTA,1964-05-04,CUB,Verona (ITA),1985-06-29,senior,high jump,21,F,0
1.98,Louise RITTER,1958-02-18,USA,Turku (FIN),1985-07-25,senior,high jump,27,F,0
1.98,Louise RITTER,1958-02-18,USA,Rieti (ITA),1985-09-04,senior,high jump,27,F,0
1.98,Louise RITTER,1958-02-18,USA,"Stadio Olimpico, Roma (ITA)",1985-09-07,senior,high jump,27,F,0
1.98,Gabriele GÜNZ,1961-09-08,GDR,Berlin (GER) (i),1986-01-26,senior,high jump,24,F,1
1.98,Andrea BIENIAS,1959-11-11,GDR,Berlin (GER) (i),1986-01-26,senior,high jump,26,F,1
1.98,Larisa KOSITSYNA,1963-12-14,URS,Moskva (URS) (i),1986-02-07,senior,high jump,22,F,1
1.98,Desiré DU PLESSIS,1965-05-20,RSA,Germiston (RSA),1986-04-12,senior,high jump,20,F,0
1.98,Charmaine WEAVERS,1964-02-27,RSA,Germiston (RSA),1986-04-12,senior,high jump,22,F,0
1.98,Silvia COSTA,1964-05-04,CUB,Firenze (ITA),1986-05-28,senior,high jump,22,F,0
1.98,Katalin STERK,1961-09-30,HUN,Budapest (HUN),1986-08-17,senior,high jump,24,F,0
1.98,Desiré DU PLESSIS,1965-05-20,RSA,Johannesburg (RSA),1986-09-09,senior,high jump,21,F,0
1.98,Desiré DU PLESSIS,1965-05-20,RSA,Potchefstroom (RSA),1986-10-24,senior,high jump,21,F,0
1.98,Stefka KOSTADINOVA,1965-03-25,BUL,Sofia (BUL) (i),1987-02-14,senior,high jump,21,F,1
1.98,Emilia DRAGIEVA,1965-01-11,BUL,Sofia (BUL) (i),1987-02-14,senior,high jump,22,F,1
1.98,Emilia DRAGIEVA,1965-01-11,BUL,Sofia (BUL) (i),1987-02-15,senior,high jump,22,F,1
1.98,Desiré DU PLESSIS,1965-05-20,RSA,Stellenbosch (RSA),1987-03-02,senior,high jump,21,F,0
1.98,Louise RITTER,1958-02-18,USA,San José (USA),1987-05-30,senior,high jump,29,F,0
1.98,Svetlana LESEVA,1967-03-18,BUL,Sofia (BUL),1987-05-31,senior,high jump,20,F,0
1.98,Tamara BYKOVA,1958-12-21,URS,Sofia (BUL),1987-05-31,senior,high jump,28,F,0
1.98,Lyudmila AVDEYENKO,1963-12-14,URS,Chelyabinsk (URS),1987-06-21,senior,high jump,23,F,0
1.98,Louise RITTER,1958-02-18,USA,Nice (FRA),1987-07-13,senior,high jump,29,F,0
1.98,Tamara BYKOVA,1958-12-21,URS,Bryansk (URS),1987-07-17,senior,high jump,28,F,0
1.98,Stefka KOSTADINOVA,1965-03-25,BUL,"Letzigrund, Zürich (SUI)",1987-08-19,senior,high jump,22,F,0
1.98,Stefka KOSTADINOVA,1965-03-25,BUL,"Olympiastadion, Berlin (GER)",1987-08-21,senior,high jump,22,F,0
1.98,Louise RITTER,1958-02-18,USA,"Olympiastadion, Berlin (GER)",1987-08-21,senior,high jump,29,F,0
1.98,Louise RITTER,1958-02-18,USA,München (GER),1987-09-09,senior,high jump,29,F,0
1.98,Desiré DU PLESSIS,1965-05-20,RSA,Johannesburg (RSA),1987-09-30,senior,high jump,22,F,0
1.98,Desiré DU PLESSIS,1965-05-20,RSA,Germiston (RSA),1987-10-16,senior,high jump,22,F,0
1.98,Desiré DU PLESSIS,1965-05-20,RSA,Bloemfontein (RSA),1987-11-04,senior,high jump,22,F,0
1.98,Coleen SOMMER,1960-06-16,USA,"Austin, TX (USA)",1988-05-07,senior,high jump,27,F,0
1.98,Silvia COSTA,1964-05-04,CUB,Sevilla (ESP),1988-06-01,senior,high jump,24,F,0
1.98,Heike HENKEL,1964-05-05,FRG,Düsseldorf (GER),1988-06-20,senior,high jump,24,F,0
1.98,Stefka KOSTADINOVA,1965-03-25,BUL,Sofia (BUL),1988-06-26,senior,high jump,23,F,0
1.98,Alina ASTAFEI,1969-06-07,ROU,Nice (FRA),1988-07-10,senior,high jump,19,F,0
1.98,Alina ASTAFEI,1969-06-07,ROU,"Laurentian University Stadium, Sudbury (CAN)",1988-07-29,senior,high jump,19,F,0
1.98,Tamara BYKOVA,1958-12-21,URS,Moskva (URS),1988-08-06,senior,high jump,29,F,0
1.98,Yelena YELESINA,1970-04-04,URS,Nyíregyháza (HUN),1988-08-13,senior,high jump,18,F,0
1.98,Olga TURCHAK,1967-03-05,URS,Moskva (URS),1988-09-04,senior,high jump,21,F,0
1.98,Lyudmila AVDEYENKO,1963-12-14,URS,Vladivostok (URS),1988-09-13,senior,high jump,24,F,0
1.98,Louise RITTER,1958-02-18,USA,"Jonesboro, AR (USA) (i)",1989-01-13,senior,high jump,30,F,1
1.98,Vanessa WARD,1963-01-05,AUS,Perth (AUS),1989-02-12,senior,high jump,26,F,0
1.98,Alina ASTAFEI,1969-06-07,ROU,Bratislava (TCH),1989-06-14,senior,high jump,20,F,0
1.98,Silvia COSTA,1964-05-04,CUB,Bratislava (TCH),1989-06-14,senior,high jump,25,F,0
1.98,Biljana PETROVIĆ,1961-02-28,YUG,Split (CRO),1989-06-17,senior,high jump,28,F,0
1.98,Silvia COSTA,1964-05-04,CUB,Oslo (NOR),1989-07-01,senior,high jump,25,F,0
1.98,Silvia COSTA,1964-05-04,CUB,Nice (FRA),1989-07-10,senior,high jump,25,F,0
1.98,Tamara BYKOVA,1958-12-21,URS,Nice (FRA),1989-07-10,senior,high jump,30,F,0
1.98,Andrea BAUMERT,1967-05-05,FRG,Hamburg (GER),1989-08-12,senior,high jump,22,F,0
1.98,Silvia COSTA,1964-05-04,CUB,"Stade Louis II, Monaco (MON)",1989-09-01,senior,high jump,25,F,0
1.98,Heike HENKEL,1964-05-05,FRG,Rieti (ITA),1989-09-03,senior,high jump,25,F,0
1.98,Heike HENKEL,1964-05-05,FRG,London (GBR),1989-09-15,senior,high jump,25,F,0
1.98,Tamara BYKOVA,1958-12-21,URS,Chelyabinsk (URS) (i),1990-02-04,senior,high jump,31,F,1
1.98,Alina ASTAFEI,1969-06-07,ROU,München (GER) (i),1990-02-25,senior,high jump,20,F,1
1.98,Yelena PONIKAROVSKIKH,1959-12-04,URS,Moskva (URS) (i),1990-02-25,senior,high jump,30,F,1
1.98,Alina ASTAFEI,1969-06-07,ROU,Hamamatsu (JPN),1990-05-13,senior,high jump,20,F,0
1.98,Heike HENKEL,1964-05-05,FRG,Düsseldorf (GER),1990-08-11,senior,high jump,26,F,0
1.98,Heike HENKEL,1964-05-05,FRG,"Olympiastadion, Berlin (GER)",1990-08-17,senior,high jump,26,F,0
1.98,Heike HENKEL,1964-05-05,FRG,Kamp-Lintfort (FRG),1990-09-15,senior,high jump,26,F,0
1.98,Heike HENKEL,1964-05-05,GER,Stuttgart (GER) (i),1991-02-10,senior,high jump,26,F,1
1.98,Heike HENKEL,1964-05-05,GER,Dortmund (GER) (i),1991-02-16,senior,high jump,26,F,1
1.98,Inga BABAKOVA,1967-06-27,URS,Lugansk (URS),1991-05-11,senior,high jump,23,F,0
1.98,Heike HENKEL,1964-05-05,GER,Rehlingen (GER),1991-05-20,senior,high jump,27,F,0
1.98,Svetlana LESEVA,1967-03-18,BUL,Zagreb (CRO),1991-06-12,senior,high jump,24,F,0
1.98,Heike HENKEL,1964-05-05,GER,Hengelo (NED),1991-06-25,senior,high jump,27,F,0
1.98,Yelena GULYAYEVA,1967-08-14,URS,Frankfurt (GER),1991-06-30,senior,high jump,23,F,0
1.98,Stefka KOSTADINOVA,1965-03-25,BUL,Roma (ITA),1991-07-17,senior,high jump,26,F,0
1.98,Inga BABAKOVA,1967-06-27,URS,Vladivostok (URS),1991-08-18,senior,high jump,24,F,0
1.98,Yelena YELESINA,1970-04-04,URS,"National Stadium, Tokyo (JPN)",1991-08-31,senior,high jump,21,F,0
1.98,Heike HENKEL,1964-05-05,GER,Arnstadt (GER) (i),1992-01-19,senior,high jump,27,F,1
1.98,Ioamnet QUINTERO,1972-09-08,CUB,Wörrstadt (GER),1992-05-30,senior,high jump,19,F,0
1.98,Heike HENKEL,1964-05-05,GER,"Stade Olympique de la Pontaise, Lausanne (SUI)",1992-07-08,senior,high jump,28,F,0
1.98,Ioamnet QUINTERO,1972-09-08,CUB,Sevilla (ESP),1992-07-18,senior,high jump,19,F,0
1.98,Stefka KOSTADINOVA,1965-03-25,BUL,"Olympiastadion, Berlin (GER)",1992-08-21,senior,high jump,27,F,0
1.98,Stefka KOSTADINOVA,1965-03-25,BUL,Bruxelles (BEL),1992-08-28,senior,high jump,27,F,0
1.98,Inga BABAKOVA,1967-06-27,UKR,Bruxelles (BEL),1992-08-28,senior,high jump,25,F,0
1.98,Tatyana SHEVCHIK,1969-06-11,BLR,Stuttgart (GER) (i),1993-02-07,senior,high jump,23,F,1
1.98,Alina ASTAFEI,1969-06-07,ROU,Stuttgart (GER) (i),1993-02-07,senior,high jump,23,F,1
1.98,Stefka KOSTADINOVA,1965-03-25,BUL,Frankfurt (GER) (i),1993-02-10,senior,high jump,27,F,1
1.98,Stefka KOSTADINOVA,1965-03-25,BUL,São Paulo (BRA),1993-05-16,senior,high jump,28,F,0
1.98,Tatyana SHEVCHIK,1969-06-11,BLR,Wörrstadt (GER),1993-05-29,senior,high jump,23,F,0
1.98,Stefka KOSTADINOVA,1965-03-25,BUL,"Stadio Olimpico, Roma (ITA)",1993-06-09,senior,high jump,28,F,0
1.98,Heike HENKEL,1964-05-05,GER,Arnsberg (GER),1993-06-09,senior,high jump,29,F,0
1.98,Stefka KOSTADINOVA,1965-03-25,BUL,Luzern (SUI),1993-06-29,senior,high jump,28,F,0
1.98,Yelena GULYAYEVA,1967-08-14,RUS,Moskva (RUS),1993-07-24,senior,high jump,25,F,0
1.98,Yelena TOPCHINA,1966-09-28,RUS,Moskva (RUS),1993-07-30,senior,high jump,26,F,0
1.98,Alina ASTAFEI,1969-06-07,ROU,Zürich (SUI),1993-08-04,senior,high jump,24,F,0
1.98,Silvia COSTA,1964-05-04,CUB,Zürich (SUI),1993-08-04,senior,high jump,29,F,0
1.98,Silvia COSTA,1964-05-04,CUB,"Stade Louis II, Monaco (MON)",1993-08-07,senior,high jump,29,F,0
1.98,Alina ASTAFEI,1969-06-07,ROU,"Stade Louis II, Monaco (MON)",1993-08-07,senior,high jump,24,F,0
1.98,Stefka KOSTADINOVA,1965-03-25,BUL,"Stade Louis II, Monaco (MON)",1993-08-07,senior,high jump,28,F,0
1.98,Stefka KOSTADINOVA,1965-03-25,BUL,London (GBR),1993-09-10,senior,high jump,28,F,0
1.98,Antonella BEVILACQUA,1971-10-15,ITA,Pireaus (GRE) (i),1994-02-28,senior,high jump,22,F,1
1.98,Hanne HAUGLAND,1967-12-14,NOR,Pireaus (GRE) (i),1994-02-28,senior,high jump,26,F,1
1.98,Britta BILAČ,1968-12-04,SLO,Pireaus (GRE) (i),1994-02-28,senior,high jump,25,F,1
1.98,Angela SPANGLER-BRADBURN,1968-09-04,USA,"Atlanta, GA (USA) (i)",1994-03-05,senior,high jump,25,F,1
1.98,Stefka KOSTADINOVA,1965-03-25,BUL,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",1994-03-12,senior,high jump,28,F,1
1.98,Yelena GULYAYEVA,1967-08-14,RUS,Moskva (RUS),1994-06-05,senior,high jump,26,F,0
1.98,Yevgeniya ZHDANOVA-FADEYEVA,1966-07-27,RUS,Moskva (RUS),1994-06-05,senior,high jump,27,F,0
1.98,Alison INVERARITY,1970-08-12,AUS,Ingolstadt (GER),1994-07-17,senior,high jump,23,F,0
