Mark,WIND,Competitor,DOB,Nat,Venue,Date,Age_category,Event,Age,Gender,is_indoor
8.35,+0.9,Chris TOMLINSON,1981-09-15,GBR,"Stade de France, Paris-St-Denis (FRA)",2011-07-08,senior,long jump,29,M,0
8.35,+2.0,Greg RUTHERFORD,1986-11-17,GBR,"Chula Vista, CA (USA)",2012-05-02,senior,long jump,25,M,0
8.35,+1.1,Sergey MORGUNOV,1993-02-09,RUS,Cheboksary (RUS),2012-06-20,senior,long jump,19,M,0
8.35,+2.9,Damar FORBES,1990-09-11,JAM,"Eugene, OR (USA)",2013-06-06,senior,long jump,22,M,0
8.35,+1.0,Salim SDIRI,1978-10-26,FRA,Pierre Bénite (FRA),2014-06-13,senior,long jump,35,M,0
8.35,+1.7,Greg RUTHERFORD,1986-11-17,GBR,"Alexander Stadium, Birmingham (GBR)",2015-06-07,senior,long jump,28,M,0
8.35,+2.7,Jarvis GOTCH,1992-03-25,USA,"Baton Rouge, LA (USA)",2016-04-23,senior,long jump,24,M,0
8.35,+0.2,Ruswahl SAMAAI,1991-09-25,RSA,Cape Town (RSA),2017-04-28,senior,long jump,25,M,0
8.35,+0.4,Ruswahl SAMAAI,1991-09-25,RSA,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",2017-07-16,senior,long jump,25,M,0
8.35,+0.3,Luvo MANYONGA,1991-01-08,RSA,Germiston (RSA),2019-04-27,senior,long jump,28,M,0
8.35,+0.9,Luvo MANYONGA,1991-01-08,RSA,"FBK Stadium, Hengelo (NED)",2019-06-09,senior,long jump,28,M,0
8.35,0.0,Miltiadis TENTOGLOU,1998-03-18,GRE,"Arena, Toruń (POL) (i)",2021-03-05,senior,long jump,22,M,1
8.35,0.0,Isaac GRIMES,1998-02-07,USA,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",2021-03-12,senior,long jump,23,M,1
8.35,+3.0,Steffin MCCARTER,1997-01-19,USA,"RV Christian Track, Manhattan, KS (USA)",2021-05-15,senior,long jump,24,M,0
8.35,-0.4,Maykel MASSÓ,1999-05-08,CUB,"Stade Louis II, Monaco (MON)",2022-08-10,senior,long jump,23,M,0
8.35,+1.5,Filip PRAVDICA,1995-07-28,CRO,"Športni center, Kranj (SLO)",2024-05-11,senior,long jump,28,M,0
8.35,+0.9,Lester LESCAY,2001-10-15,CUB,"Pista atletismo Fuente de la Niña, Guadalajara (ESP)",2024-06-23,senior,long jump,22,M,0
8.34,+1.0,Ralph BOSTON,1939-05-09,USA,"Los Angeles, CA (USA)",1964-09-12,senior,long jump,25,M,0
8.34,+5.5,Randy WILLIAMS,1953-08-23,USA,"Sacramento, CA (USA)",1972-07-28,senior,long jump,18,M,0
8.34,0.0,Randy WILLIAMS,1953-08-23,USA,"Olympiastadion, München (GER)",1972-09-08,senior,long jump,19,M,0
8.34,0.0,Larry MYRICKS,1956-03-10,USA,Köln (GER),1979-08-19,senior,long jump,23,M,0
8.34,0.0,Carl LEWIS,1961-07-01,USA,"Rosemont, IL (USA) (i)",1983-01-15,senior,long jump,21,M,1
8.34,w,Mike MCRAE,1955-07-09,USA,"Modesto, CA (USA)",1984-05-12,senior,long jump,28,M,0
8.34,0.0,Robert EMMIYAN,1965-02-16,URS,Moskva (URS) (i),1986-02-08,senior,long jump,20,M,1
8.34,+3.6,Carl LEWIS,1961-07-01,USA,"Eugene, OR (USA)",1986-06-19,senior,long jump,24,M,0
8.34,+0.1,Jaime JEFFERSON,1962-01-17,CUB,Santiago de Cuba (CUB),1986-06-30,senior,long jump,24,M,0
8.34,0.0,Vladimir OCHKAN,1968-01-13,URS,Riga (LAT),1988-06-05,senior,long jump,20,M,0
8.34,-0.3,Mike POWELL,1963-11-10,USA,Bruxelles (BEL),1988-08-19,senior,long jump,24,M,0
8.34,+1.1,Jaime JEFFERSON,1962-01-17,CUB,Koblenz (GER),1988-08-28,senior,long jump,26,M,0
8.34,+2.3,Mike POWELL,1963-11-10,USA,"Olympic Stadium, Seoul (KOR)",1988-09-25,senior,long jump,24,M,0
8.34,0.0,Larry MYRICKS,1956-03-10,USA,Pireaus (GRE) (i),1989-03-08,senior,long jump,32,M,1
8.34,+2.7,Jarmo KÄRNÄ,1958-08-04,FIN,Riga (LAT),1989-06-04,senior,long jump,30,M,0
8.34,+0.7,Larry MYRICKS,1956-03-10,USA,Helsinki (FIN),1989-06-29,senior,long jump,33,M,0
8.34,+0.8,Mike POWELL,1963-11-10,USA,"Seattle, WA (USA)",1990-07-25,senior,long jump,26,M,0
8.34,w,Joe GREENE,1967-02-17,USA,"Walnut, CA (USA)",1991-04-20,senior,long jump,24,M,0
8.34,+2.0,Llewellyn STARKS,1967-02-10,USA,"New York, NY (USA)",1991-06-15,senior,long jump,24,M,0
8.34,0.0,Llewellyn STARKS,1967-02-10,USA,Stuttgart (GER) (i),1992-02-02,senior,long jump,24,M,1
8.34,0.0,Llewellyn STARKS,1967-02-10,USA,Stockholm (SWE) (i),1992-02-05,senior,long jump,24,M,1
8.34,+1.1,Mike CONLEY,1962-10-05,USA,"New Orleans, LA (USA)",1992-06-22,senior,long jump,29,M,0
8.34,+0.4,Joe GREENE,1967-02-17,USA,"Estadio Olímpico, Barcelona (ESP)",1992-08-06,senior,long jump,25,M,0
8.34,+1.1,Hui-Fang NAI,1969-02-26,TPE,Shanghai (CHN),1993-05-15,senior,long jump,24,M,0
8.34,+2.5,Kareem STREETE-THOMPSON,1973-03-30,USA,"New York, NY (USA)",1994-05-22,senior,long jump,21,M,0
8.34,0.0,Erick WALDER,1971-11-05,USA,"Boise, ID (USA)",1994-06-02,senior,long jump,22,M,0
8.34,+0.6,Roland MCGHEE,1971-10-15,USA,"Boise, ID (USA)",1994-06-02,senior,long jump,22,M,0
8.34,+2.4,Huang GENG,1970-07-10,CHN,Hiroshima (JPN),1994-10-11,senior,long jump,24,M,0
8.34,0.0,Kareem STREETE-THOMPSON,1973-03-30,USA,"El Paso, TX (USA)",1995-04-15,senior,long jump,22,M,0
8.34,+1.5,Andrey IGNATOV,1968-02-03,RUS,Moskva (RUS),1995-06-16,senior,long jump,27,M,0
8.34,+3.4,Ivailo MLADENOV,1973-10-09,BUL,Madrid (ESP),1995-06-20,senior,long jump,21,M,0
8.34,0.0,Iván PEDROSO,1972-12-17,CUB,Erfurt (GER) (i),1996-01-31,senior,long jump,23,M,1
8.34,+5.0,Erick WALDER,1971-11-05,USA,"El Paso, TX (USA)",1996-04-13,senior,long jump,24,M,0
8.34,+4.2,Carl LEWIS,1961-07-01,USA,"Houston, TX (USA)",1996-05-04,senior,long jump,34,M,0
8.34,+0.6,James BECKFORD,1975-01-09,JAM,Formia (ITA),1996-05-18,senior,long jump,21,M,0
8.34,+2.3,Joe GREENE,1967-02-17,USA,"Atlanta, GA (USA)",1996-06-19,senior,long jump,29,M,0
8.34,+2.9,Cheikh Tidiane TOURE,1970-01-25,SEN,Sestriere (ITA),1996-08-07,senior,long jump,26,M,0
8.34,+0.5,Kareem STREETE-THOMPSON,1973-03-30,USA,Linz (AUT),1996-08-21,senior,long jump,23,M,0
8.34,-0.5,Erick WALDER,1971-11-05,USA,Rio de Janeiro (BRA),1998-05-03,senior,long jump,26,M,0
8.34,-0.5,James BECKFORD,1975-01-09,JAM,"New York, NY (USA)",1998-07-20,senior,long jump,23,M,0
8.34,0.0,Iván PEDROSO,1972-12-17,CUB,Stockholm (SWE) (i),1999-02-25,senior,long jump,26,M,1
8.34,+1.5,Carlos CALADO,1975-10-05,POR,Lisboa (POR),1999-06-19,senior,long jump,23,M,0
8.34,+0.7,James BECKFORD,1975-01-09,JAM,Zagreb (CRO),1999-07-05,senior,long jump,24,M,0
8.34,+3.0,Masaki MORINAGA,1972-03-27,JPN,Shizuoka (JPN),2000-05-03,senior,long jump,28,M,0
8.34,+1.4,Younés MOUDRIK,1977-10-01,MAR,Algiers (ALG),2000-07-13,senior,long jump,22,M,0
8.34,-1.1,James BECKFORD,1975-01-09,JAM,Salamanca (ESP),2000-07-20,senior,long jump,25,M,0
8.34,+0.9,Kirill SOSUNOV,1975-11-01,RUS,Lisboa (POR),2000-08-05,senior,long jump,24,M,0
8.34,0.0,Miguel PATE,1979-06-13,USA,"Fayetteville, AR (USA) (i)",2002-03-08,senior,long jump,22,M,1
8.34,+1.4,Louis TSATOUMAS,1982-02-12,GRE,Trikala (GRE),2003-06-24,senior,long jump,21,M,0
8.34,-1.2,Victor CASTILLO,1981-06-08,VEN,Cochabamba (BOL),2004-05-30,senior,long jump,22,M,0
8.34,+0.2,Ignisious GAISAH,1983-07-20,GHA,"Olympiastadion, Helsinki (FIN)",2005-08-13,senior,long jump,22,M,0
8.34,+0.4,Ignisious GAISAH,1983-07-20,GHA,Shanghai (CHN),2005-09-17,senior,long jump,22,M,0
8.34,+1.0,Ibrahim CAMEJO,1982-06-28,CUB,La Habana (CUB),2006-02-25,senior,long jump,23,M,0
8.34,+1.4,Mohamed Salman AL KHUWALIDI,1981-06-19,KSA,Zürich (SUI),2006-08-18,senior,long jump,25,M,0
8.34,+0.7,Mohamed Salman AL KHUWALIDI,1981-06-19,KSA,"Gottlieb-Daimler Stadion, Stuttgart (GER)",2006-09-10,senior,long jump,25,M,0
8.34,-0.1,Godfrey Khotso MOKOENA,1985-03-06,RSA,Tshwane (RSA),2007-03-09,senior,long jump,22,M,0
8.34,+2.5,Gable GARENAMOTSE,1977-02-28,BOT,Bad Langensalza (GER),2007-07-07,senior,long jump,30,M,0
8.34,-0.3,Irving SALADINO,1983-01-23,PAN,"National Stadium, Beijing (CHN)",2008-08-18,senior,long jump,25,M,0
8.34,+2.0,Mitchell WATT,1988-03-25,AUS,Madrid (ESP),2009-07-04,senior,long jump,21,M,0
8.34,+0.6,Dwight PHILLIPS,1977-10-01,USA,"Poljud Stadion, Split (CRO)",2010-09-04,senior,long jump,32,M,0
8.34,+1.8,Marcos CHUVA,1989-08-08,POR,Viljandi (EST),2011-08-09,senior,long jump,22,M,0
8.34,+2.4,Sebastian BAYER,1986-06-11,GER,"Olympiastadion, Helsinki (FIN)",2012-06-29,senior,long jump,26,M,0
8.34,+0.3,Sebastian BAYER,1986-06-11,GER,"Olympiastadion, Helsinki (FIN)",2012-07-01,senior,long jump,26,M,0
8.34,+2.3,Damar FORBES,1990-09-11,JAM,"Columbia, SC (USA)",2013-05-11,senior,long jump,22,M,0
8.34,+1.1,Jinzhe LI,1989-09-01,CHN,"Shanghai Stadium, Shanghai (CHN)",2013-05-18,senior,long jump,23,M,0
8.34,-0.6,Jinzhe LI,1989-09-01,CHN,Shenyang (CHN),2013-09-08,senior,long jump,24,M,0
8.34,+0.2,Jarrion LAWSON,1994-05-06,USA,"Eugene, OR (USA)",2015-06-10,senior,long jump,21,M,0
8.34,+0.9,Greg RUTHERFORD,1986-11-17,GBR,"Olympiastadion, Stockholm (SWE)",2015-07-30,senior,long jump,28,M,0
8.34,+1.5,Xinglong GAO,1994-03-12,CHN,Beijing (CHN),2015-08-07,senior,long jump,21,M,0
8.34,+0.6,Ruswahl SAMAAI,1991-09-25,RSA,Stellenbosch (RSA),2016-04-16,senior,long jump,24,M,0
8.34,+0.3,Michael HARTFIELD,1990-03-29,USA,Baie Mahault (FRA),2016-05-14,senior,long jump,26,M,0
8.34,+2.0,Tyrone SMITH,1984-08-07,BER,"Houston, TX (USA)",2017-05-05,senior,long jump,32,M,0
8.34,+1.0,Ruswahl SAMAAI,1991-09-25,RSA,"FBK Stadium, Hengelo (NED)",2017-06-11,senior,long jump,25,M,0
8.34,+0.5,Ruswahl SAMAAI,1991-09-25,RSA,"Bregyó Athletic Center, Székesfehérvár (HUN)",2017-07-04,senior,long jump,25,M,0
8.34,+2.3,Juan Miguel ECHEVARRÍA,1998-08-11,CUB,Padova (ITA),2017-07-16,senior,long jump,18,M,0
8.34,0.0,Juan Miguel ECHEVARRÍA,1998-08-11,CUB,Metz (FRA) (i),2018-02-11,senior,long jump,19,M,1
8.34,+1.1,Henry FRAYNE,1990-04-14,AUS,Gold Coast (AUS),2018-04-10,senior,long jump,27,M,0
8.34,+0.9,Ruswahl SAMAAI,1991-09-25,RSA,"Stadio Olimpico, Roma (ITA)",2018-05-31,senior,long jump,26,M,0
8.34,0.0,Juan Miguel ECHEVARRÍA,1998-08-11,CUB,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",2019-06-16,senior,long jump,20,M,0
8.34,+0.1,Juan Miguel ECHEVARRÍA,1998-08-11,CUB,"Khalifa International Stadium, Doha (QAT)",2019-09-28,senior,long jump,21,M,0
8.34,+3.6,Arnovis DALMERO,2000-09-23,COL,"Estadio de Atletismo - Unidad Deportiva el Salitre, Bogotá (COL)",2021-03-21,senior,long jump,20,M,0
8.34,+1.5,Carey MCLEOD,1998-04-14,JAM,"Cushing Stadium, College Station, TX (USA)",2021-05-14,senior,long jump,23,M,0
8.34,-0.1,Marquis DENDY,1992-11-17,USA,"National Stadium, Gaborone (BOT)",2023-04-29,senior,long jump,30,M,0
8.34,-1.3,Miltiadis TENTOGLOU,1998-03-18,GRE,"Stadion Śląski, Chorzów (POL)",2023-06-24,senior,long jump,25,M,0
8.34,+1.1,Jianan WANG,1996-08-27,CHN,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-23,senior,long jump,26,M,0
8.34,0.0,Wayne PINNOCK,2000-10-24,JAM,"Convention Center, Albuquerque, NM (USA) (i)",2024-02-02,senior,long jump,23,M,1
8.34,0.0,Mattia FURLANI,2005-02-07,ITA,"Palaindoor Ancona, Ancona (ITA) (i)",2024-02-17,senior,long jump,19,M,1
8.34,-1.0,Mattia FURLANI,2005-02-07,ITA,"Stade de France, Paris (FRA)",2024-08-06,senior,long jump,19,M,0
8.34,-0.3,Tajay GAYLE,1996-08-02,JAM,"National Stadium, Kingston (JAM)",2025-02-22,senior,long jump,28,M,0
8.34,+1.7,Simon EHAMMER,2000-02-07,SUI,"Mösle-Stadium, Götzis (AUT)",2025-05-31,senior,long jump,25,M,0
8.34,-0.2,Liam ADCOCK,1996-06-21,AUS,"Stadio Olimpico, Roma (ITA)",2025-06-06,senior,long jump,28,M,0
8.34,+0.2,Jorge A. HODELÍN,2007-05-16,CUB,"Pista Rafael Fortun Chacon, Camagüey (CUB)",2025-06-29,senior,long jump,18,M,0
8.34,-0.1,Tajay GAYLE,1996-08-02,JAM,"National Stadium, Tokyo (JPN)",2025-09-17,senior,long jump,29,M,0
8.33,0.0,Phil SHINNICK,1943-04-21,USA,"Modesto, CA (USA)",1963-05-25,senior,long jump,20,M,0
8.33,+4.0,Bob BEAMON,1946-08-29,USA,"Walnut, CA (USA)",1968-04-27,senior,long jump,21,M,0
8.33,+1.3,Bob BEAMON,1946-08-29,USA,"Sacramento, CA (USA)",1968-06-20,senior,long jump,21,M,0
8.33,+2.1,Charlton EHIZUELEN,1953-11-30,NGR,"Lawrence, KS (USA)",1975-04-19,senior,long jump,21,M,0
8.33,+2.8,Jacques ROUSSEAU,1951-03-10,FRA,Wolverhampton (GBR),1977-07-02,senior,long jump,26,M,0
8.33,+2.2,Arnie ROBINSON,1948-04-07,USA,"Westwood, CA (USA)",1978-06-09,senior,long jump,30,M,0
8.33,+3.7,Andrzej KLIMASZEWSKI,1960-05-14,POL,Warszawa (POL),1980-06-13,senior,long jump,20,M,0
8.33,0.0,Larry MYRICKS,1956-03-10,USA,Köln (GER),1981-08-23,senior,long jump,25,M,0
8.33,+1.0,Sergey RODIN,1963-05-28,URS,Leningrad (URS),1983-07-27,senior,long jump,20,M,0
8.33,0.0,Reggie KELLY,1962-09-30,USA,"Jackson, MS (USA) (i)",1983-12-03,senior,long jump,21,M,1
8.33,0.0,Mike CONLEY,1962-10-05,USA,"Fayetteville, AR (USA)",1985-05-17,senior,long jump,22,M,0
8.33,+3.0,Carl LEWIS,1961-07-01,USA,"Walnut, CA (USA)",1986-04-27,senior,long jump,24,M,0
8.33,0.0,Robert EMMIYAN,1965-02-16,URS,Moskva (URS) (i),1987-02-14,senior,long jump,21,M,1
8.33,0.0,Larry MYRICKS,1956-03-10,USA,"Winter Park, FL (USA)",1987-04-25,senior,long jump,31,M,0
8.33,-0.9,Larry MYRICKS,1956-03-10,USA,"Stadio Olimpico, Roma (ITA)",1987-09-05,senior,long jump,31,M,0
8.33,+3.6,Sergey VASILYENKO,1965-09-27,URS,Leningrad (URS),1988-06-11,senior,long jump,22,M,0
8.33,+0.6,Larry MYRICKS,1956-03-10,USA,"Stade Olympique de la Pontaise, Lausanne (SUI)",1988-06-24,senior,long jump,32,M,0
8.33,+0.6,Jaime JEFFERSON,1962-01-17,CUB,La Habana (CUB),1988-08-05,senior,long jump,26,M,0
8.33,+0.6,Larry MYRICKS,1956-03-10,USA,Linz (AUT),1988-08-15,senior,long jump,32,M,0
8.33,+0.8,Mike POWELL,1963-11-10,USA,"Letzigrund, Zürich (SUI)",1988-08-17,senior,long jump,24,M,0
8.33,0.0,Vladimir OCHKAN,1968-01-13,URS,Vilnius (LTU),1988-08-27,senior,long jump,20,M,0
8.33,+2.0,Vladimir RATUSHKOV,1965-01-01,URS,Volgograd (URS),1989-06-11,senior,long jump,24,M,0
8.33,+5.6,David CULBERT,1967-03-17,AUS,Melbourne (AUS),1989-11-11,senior,long jump,22,M,0
8.33,+6.8,André ESTER,1965-04-27,USA,"Walnut, CA (USA)",1990-04-22,senior,long jump,24,M,0
8.33,w,Mike POWELL,1963-11-10,USA,"Westwood, CA (USA)",1990-05-20,senior,long jump,26,M,0
8.33,+0.4,Mike POWELL,1963-11-10,USA,Shizuoka (JPN),1991-05-06,senior,long jump,27,M,0
8.33,+2.8,Larry MYRICKS,1956-03-10,USA,Sestriere (ITA),1991-07-31,senior,long jump,35,M,0
8.33,0.0,Erick WALDER,1971-11-05,USA,"Indianapolis, IN (USA) (i)",1993-03-12,senior,long jump,21,M,1
8.33,+0.9,Joe GREENE,1967-02-17,USA,"Eugene, OR (USA)",1993-06-19,senior,long jump,26,M,0
8.33,0.0,Erick WALDER,1971-11-05,USA,"Lincoln, NE (USA) (i)",1994-02-05,senior,long jump,22,M,1
8.33,+1.5,Kareem STREETE-THOMPSON,1973-03-30,USA,Innsbruck (AUT),1994-06-07,senior,long jump,21,M,0
8.33,+0.5,Mike POWELL,1963-11-10,USA,Zürich (SUI),1994-08-17,senior,long jump,30,M,0
8.33,+0.7,Ivailo MLADENOV,1973-10-09,BUL,Sevilla (ESP),1995-06-03,senior,long jump,21,M,0
8.33,+0.6,Kareem STREETE-THOMPSON,1973-03-30,USA,Linz (AUT),1995-08-22,senior,long jump,22,M,0
8.33,+5.7,Huang GENG,1970-07-10,CHN,Maebashi (JPN),1996-04-28,senior,long jump,25,M,0
8.33,+0.4,Aleksandr GLAVATSKIY,1970-05-02,BLR,Sestriere (ITA),1996-08-07,senior,long jump,26,M,0
8.33,+2.9,Huang GENG,1970-07-10,CHN,Hiroshima (JPN),1997-04-29,senior,long jump,26,M,0
8.33,-1.8,Iván PEDROSO,1972-12-17,CUB,Tokyo (JPN),1997-09-06,senior,long jump,24,M,0
8.33,+4.1,Kader KLOUCHI,1969-06-01,FRA,Dijon (FRA),1998-07-05,senior,long jump,29,M,0
8.33,+2.3,James BECKFORD,1975-01-09,JAM,Salamanca (ESP),1998-07-10,senior,long jump,23,M,0
8.33,+0.3,Sean ROBBINS,1972-10-09,USA,"New York, NY (USA)",1998-07-20,senior,long jump,25,M,0
8.33,0.0,James BECKFORD,1975-01-09,JAM,Viareggio (ITA),1998-08-07,senior,long jump,23,M,0
8.33,0.0,Iván PEDROSO,1972-12-17,CUB,Viareggio (ITA),1998-08-07,senior,long jump,25,M,0
8.33,+2.5,Yago LAMELA,1977-07-24,ESP,Jerez (ESP),1999-05-22,senior,long jump,21,M,0
8.33,+1.8,James BECKFORD,1975-01-09,JAM,Oslo (NOR),1999-06-30,senior,long jump,24,M,0
8.33,0.0,Iván PEDROSO,1972-12-17,CUB,Madrid (ESP) (i),2000-02-16,senior,long jump,27,M,1
8.33,+5.2,Hussein Taher AL SABEE,1979-11-14,KSA,Granada (ESP),2000-06-18,senior,long jump,20,M,0
8.33,+0.9,Iván PEDROSO,1972-12-17,CUB,"Stade Olympique de la Pontaise, Lausanne (SUI)",2000-07-05,senior,long jump,27,M,0
8.33,+0.8,Hussein Taher AL SABEE,1979-11-14,KSA,Jakarta (INA),2000-08-31,senior,long jump,20,M,0
8.33,-0.1,Savanté STRINGFELLOW,1978-11-06,USA,"Commonwealth Stadium, Edmonton (CAN)",2001-08-09,senior,long jump,22,M,0
8.33,0.0,Roman SHCHURENKO,1976-09-14,UKR,Brovary (UKR) (i),2002-02-16,senior,long jump,25,M,1
8.33,+3.7,Brian JOHNSON,1980-03-05,USA,"New Orleans, LA (USA)",2002-03-16,senior,long jump,22,M,0
8.33,+0.8,Savanté STRINGFELLOW,1978-11-06,USA,Fort-de-France (FRA),2002-04-27,senior,long jump,23,M,0
8.33,+2.7,Miguel PATE,1979-06-13,USA,"Modesto, CA (USA)",2002-05-11,senior,long jump,22,M,0
8.33,+1.8,Yahya BERRABAH,1981-10-13,MAR,Casablanca (MAR),2003-08-12,senior,long jump,21,M,0
8.33,+0.2,Yago LAMELA,1977-07-24,ESP,Córdoba (ESP),2003-09-06,senior,long jump,26,M,0
8.33,+2.0,Brian JOHNSON,1980-03-05,USA,Bad Langensalza (GER),2005-06-11,senior,long jump,25,M,0
8.33,+1.6,Brian JOHNSON,1980-03-05,USA,Fort-de-France (FRA),2006-04-29,senior,long jump,26,M,0
8.33,0.0,Andrew HOWE,1985-05-12,ITA,"Ullevi Stadium, Göteborg (SWE)",2006-08-07,senior,long jump,21,M,0
8.33,+0.9,Godfrey Khotso MOKOENA,1985-03-06,RSA,Kalamata (GRE),2009-05-30,senior,long jump,24,M,0
8.33,+1.0,Godfrey Khotso MOKOENA,1985-03-06,RSA,"Olympiastadion, Berlin (GER)",2009-06-14,senior,long jump,24,M,0
8.33,+1.8,Godfrey Khotso MOKOENA,1985-03-06,RSA,Ostrava (CZE),2009-06-17,senior,long jump,24,M,0
8.33,+2.9,Dwight PHILLIPS,1977-10-01,USA,"Crystal Palace, London (GBR)",2009-07-25,senior,long jump,31,M,0
8.33,+2.4,Fabrice LAPIERRE,1983-10-17,AUS,Thessaloniki (GRE),2009-09-13,senior,long jump,25,M,0
8.33,+1.2,Chris NOFFKE,1988-01-06,AUS,Perth (AUS),2010-04-18,senior,long jump,22,M,0
8.33,+3.6,Pavel SHALIN,1987-03-06,RUS,Yerino (RUS),2011-06-05,senior,long jump,24,M,0
8.33,+2.1,Marquise GOODWIN,1990-11-19,USA,"Hayward Field, Eugene, OR (USA)",2011-06-25,senior,long jump,20,M,0
8.33,+0.4,Mitchell WATT,1988-03-25,AUS,"DS, Daegu (KOR)",2011-09-02,senior,long jump,23,M,0
8.33,+1.4,Marquise GOODWIN,1990-11-19,USA,"Hayward Field, Eugene, OR (USA)",2012-06-24,senior,long jump,21,M,0
8.33,+1.6,Jeff HENDERSON,1989-02-19,USA,"Icahn Stadium, New York, NY (USA)",2014-06-14,senior,long jump,25,M,0
8.33,+1.4,Luvo MANYONGA,1991-01-08,RSA,"Olympiastadion, Stockholm (SWE)",2017-06-18,senior,long jump,26,M,0
8.33,+2.0,Maykel MASSÓ,1999-05-08,CUB,"Moratalaz, Madrid (ESP)",2017-07-14,senior,long jump,18,M,0
8.33,+0.7,Jarrion LAWSON,1994-05-06,USA,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",2017-07-16,senior,long jump,23,M,0
8.33,+0.8,Henry FRAYNE,1990-04-14,AUS,Gold Coast (AUS),2018-04-11,senior,long jump,27,M,0
8.33,+3.0,Damarcus SIMPSON,1993-07-14,USA,"Palo Alto, CA (USA)",2018-05-12,senior,long jump,24,M,0
8.33,+2.5,Eusebio CÁCERES,1991-09-10,ESP,Soria (ESP),2019-08-04,senior,long jump,27,M,0
8.33,+0.5,Changzhou HUANG,1994-08-20,CHN,"Shangyu Stadium, Shaoxing (CHN)",2020-09-15,senior,long jump,26,M,0
8.33,0.0,Isaac GRIMES,1998-02-07,USA,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",2021-02-12,senior,long jump,23,M,1
8.33,0.0,JuVaughn HARRISON,1999-04-30,USA,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",2021-02-26,senior,long jump,21,M,1
8.33,0.0,Wayne PINNOCK,2000-10-24,JAM,"Convention Center, Albuquerque, NM (USA) (i)",2023-03-10,senior,long jump,22,M,1
8.33,+1.8,Liam ADCOCK,1996-06-21,AUS,"WA Athletics Stadium, Perth (AUS)",2025-03-01,senior,long jump,28,M,0
8.33,+1.6,Carey MCLEOD,1998-04-14,JAM,"Piedmont Park, Atlanta, GA (USA)",2025-05-17,senior,long jump,27,M,0
8.33,0.0,Yuhao SHI,1998-09-26,CHN,"National Stadium, Tokyo (JPN)",2025-09-17,senior,long jump,26,M,0
8.32,0.0,Arnie ROBINSON,1948-04-07,USA,"Modesto, CA (USA)",1976-05-22,senior,long jump,28,M,0
8.32,+1.0,Arnie ROBINSON,1948-04-07,USA,"Westwood, CA (USA)",1976-06-11,senior,long jump,28,M,0
8.32,+2.4,Nenad STEKIĆ,1951-03-07,YUG,Wolverhampton (GBR),1977-07-02,senior,long jump,26,M,0
8.32,+1.9,Nenad STEKIĆ,1951-03-07,YUG,Rovereto (ITA),1978-09-16,senior,long jump,27,M,0
8.32,+3.8,David GIRALT,1959-06-28,CUB,Québec (CAN),1979-08-11,senior,long jump,20,M,0
8.32,0.0,Larry MYRICKS,1956-03-10,USA,Ingelheim (FRG),1979-09-11,senior,long jump,23,M,0
8.32,0.0,Larry MYRICKS,1956-03-10,USA,Tokyo (JPN) (i),1981-03-21,senior,long jump,25,M,1
8.32,w,Mike MCRAE,1955-07-09,USA,"Modesto, CA (USA)",1981-05-16,senior,long jump,25,M,0
8.32,0.0,Carl LEWIS,1961-07-01,USA,"New York, NY (USA) (i)",1982-02-12,senior,long jump,20,M,1
8.32,w,Ralph SPRY,1960-06-16,USA,"Jonesboro, AR (USA)",1983-04-24,senior,long jump,22,M,0
8.32,0.0,Jason GRIMES,1959-09-10,USA,"Colorado Springs, CO (USA)",1983-07-02,senior,long jump,23,M,0
8.32,0.0,Jason GRIMES,1959-09-10,USA,"Modesto, CA (USA)",1984-05-12,senior,long jump,24,M,0
8.32,+0.2,Larry MYRICKS,1956-03-10,USA,Berlin (GER),1984-08-17,senior,long jump,28,M,0
8.32,+0.1,Sergey LAYEVSKIY,1959-03-03,URS,Donetsk (URS),1984-09-08,senior,long jump,25,M,0
8.32,0.0,Larry MYRICKS,1956-03-10,USA,Karlsruhe (GER) (i),1985-02-03,senior,long jump,28,M,1
8.32,0.0,Robert EMMIYAN,1965-02-16,URS,"Palacio de Deportes, Madrid (ESP) (i)",1986-02-22,senior,long jump,21,M,1
8.32,0.0,Ubaldo DUANY,1960-05-16,CUB,Santiago de Cuba (CUB),1986-02-22,senior,long jump,25,M,0
8.32,+1.8,Mike CONLEY,1962-10-05,USA,Berlin (GER),1987-07-08,senior,long jump,24,M,0
8.32,+0.4,Larry MYRICKS,1956-03-10,USA,Nice (FRA),1987-07-13,senior,long jump,31,M,0
8.32,+2.0,Sergey LAYEVSKIY,1959-03-03,URS,Bryansk (URS),1987-07-19,senior,long jump,28,M,0
8.32,0.0,Larry MYRICKS,1956-03-10,USA,Rieti (ITA),1987-09-08,senior,long jump,31,M,0
8.32,0.0,Vladimir OCHKAN,1968-01-13,URS,Vilnius (LTU) (i),1988-01-10,senior,long jump,19,M,1
8.32,0.0,Ralph SPRY,1960-06-16,USA,"Albuquerque, NM (USA)",1988-06-09,senior,long jump,27,M,0
