Mark,Competitor,DOB,Nat,Venue,Date,Age_category,Event,Age,Gender,is_indoor
2.34,Doug NORDQUIST,1958-12-20,USA,Zürich (SUI),1990-08-15,senior,high jump,31,M,0
2.34,Dragutin TOPIĆ,1971-03-12,YUG,"Poljud Stadion, Split (CRO)",1990-09-01,senior,high jump,19,M,0
2.34,Aleksey YEMELIN,1968-10-16,URS,"Poljud Stadion, Split (CRO)",1990-09-01,senior,high jump,21,M,0
2.34,Georgi DAKOV,1967-10-21,BUL,"Poljud Stadion, Split (CRO)",1990-09-01,senior,high jump,22,M,0
2.34,Sergey MALCHENKO,1963-11-02,URS,Athina (GRE),1990-09-07,senior,high jump,26,M,0
2.34,Javier SOTOMAYOR,1967-10-13,CUB,Ciudad de México (MEX),1990-12-02,senior,high jump,23,M,0
2.34,Sorin MATEI,1963-07-06,ROU,Sulingen (GER) (i),1991-02-03,senior,high jump,27,M,1
2.34,Javier SOTOMAYOR,1967-10-13,CUB,Osaka (JPN) (i),1991-02-11,senior,high jump,23,M,1
2.34,Dragutin TOPIĆ,1971-03-12,YUG,Stockholm (SWE) (i),1991-02-19,senior,high jump,19,M,1
2.34,Hollis CONWAY,1967-01-08,USA,"Gainesville, FL (USA)",1991-04-27,senior,high jump,24,M,0
2.34,Rolandas VERKYS,1967-03-17,URS,Warszawa (POL),1991-06-16,senior,high jump,24,M,0
2.34,Patrik SJÖBERG,1965-01-05,SWE,Barcelona (ESP),1991-06-22,senior,high jump,26,M,0
2.34,Arturo ORTIZ,1966-09-18,ESP,Barcelona (ESP),1991-06-22,senior,high jump,24,M,0
2.34,Marino Rafael DRAKE,1967-06-18,CUB,Paris-St-Denis (FRA),1991-07-19,senior,high jump,24,M,0
2.34,Troy KEMP,1966-06-18,BAH,Caorle (ITA),1991-07-20,senior,high jump,25,M,0
2.34,Marino Rafael DRAKE,1967-06-18,CUB,"National Stadium, Tokyo (JPN)",1991-09-01,senior,high jump,24,M,0
2.34,Troy KEMP,1966-06-18,BAH,"National Stadium, Tokyo (JPN)",1991-09-01,senior,high jump,25,M,0
2.34,Sorin MATEI,1963-07-06,ROU,Arnstadt (GER) (i),1992-01-19,senior,high jump,28,M,1
2.34,Ralf SONN,1967-01-17,GER,Simmerath (GER) (i),1992-01-24,senior,high jump,25,M,1
2.34,Sorin MATEI,1963-07-06,ROU,Gundelsheim (GER) (i),1992-02-02,senior,high jump,28,M,1
2.34,Troy KEMP,1966-06-18,BAH,Gundelsheim (GER) (i),1992-02-02,senior,high jump,25,M,1
2.34,Ralf SONN,1967-01-17,GER,Balingen (GER) (i),1992-02-16,senior,high jump,25,M,1
2.34,Javier SOTOMAYOR,1967-10-13,CUB,Berlin (GER) (i),1992-02-21,senior,high jump,24,M,1
2.34,Darrin PLAB,1970-09-26,USA,"Austin, TX (USA)",1992-06-06,senior,high jump,21,M,0
2.34,Tim FORSYTH,1973-08-17,AUS,Oslo (NOR),1992-07-04,senior,high jump,18,M,0
2.34,Tim FORSYTH,1973-08-17,AUS,London (GBR),1992-07-10,senior,high jump,18,M,0
2.34,Javier SOTOMAYOR,1967-10-13,CUB,"Estadio Olímpico, Barcelona (ESP)",1992-08-02,senior,high jump,24,M,0
2.34,Patrik SJÖBERG,1965-01-05,SWE,"Estadio Olímpico, Barcelona (ESP)",1992-08-02,senior,high jump,27,M,0
2.34,Tim FORSYTH,1973-08-17,AUS,"Estadio Olímpico, Barcelona (ESP)",1992-08-02,senior,high jump,18,M,0
2.34,Artur PARTYKA,1969-07-25,POL,"Estadio Olímpico, Barcelona (ESP)",1992-08-02,senior,high jump,23,M,0
2.34,Hollis CONWAY,1967-01-08,USA,"Estadio Olímpico, Barcelona (ESP)",1992-08-02,senior,high jump,25,M,0
2.34,Troy KEMP,1966-06-18,BAH,Zürich (SUI),1992-08-19,senior,high jump,26,M,0
2.34,Javier SOTOMAYOR,1967-10-13,CUB,"Olympiastadion, Berlin (GER)",1992-08-21,senior,high jump,24,M,0
2.34,Yuriy SERGIYENKO,1965-03-19,UKR,Wuppertal (GER) (i),1993-02-05,senior,high jump,27,M,1
2.34,Charles AUSTIN,1967-12-19,USA,München (GER) (i),1993-02-12,senior,high jump,25,M,1
2.34,Sorin MATEI,1963-07-06,ROU,München (GER) (i),1993-02-12,senior,high jump,29,M,1
2.34,Hollis CONWAY,1967-01-08,USA,"Chicago, IL (USA) (i)",1993-03-05,senior,high jump,26,M,1
2.34,Troy KEMP,1966-06-18,BAH,"The Sky Dome, Toronto (CAN) (i)",1993-03-14,senior,high jump,26,M,1
2.34,Dalton GRANT,1966-04-08,GBR,"The Sky Dome, Toronto (CAN) (i)",1993-03-14,senior,high jump,26,M,1
2.34,Andrey SANKOVICH,1965-07-15,BLR,Gomel (BLR),1993-05-14,senior,high jump,27,M,0
2.34,Javier SOTOMAYOR,1967-10-13,CUB,La Habana (CUB),1993-05-16,senior,high jump,25,M,0
2.34,Dragutin TOPIĆ,1971-03-12,YUG,Beograd (SRB),1993-07-25,senior,high jump,22,M,0
2.34,Troy KEMP,1966-06-18,BAH,Zürich (SUI),1993-08-04,senior,high jump,27,M,0
2.34,Dalton GRANT,1966-04-08,GBR,Zürich (SUI),1993-08-04,senior,high jump,27,M,0
2.34,Steve SMITH,1973-03-29,GBR,Zürich (SUI),1993-08-04,senior,high jump,20,M,0
2.34,Ralf SONN,1967-01-17,GER,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-22,senior,high jump,26,M,0
2.34,Troy KEMP,1966-06-18,BAH,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-22,senior,high jump,27,M,0
2.34,Hollis CONWAY,1967-01-08,USA,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-22,senior,high jump,26,M,0
2.34,Javier SOTOMAYOR,1967-10-13,CUB,Spala (POL) (i),1994-01-27,senior,high jump,26,M,1
2.34,Ralf SONN,1967-01-17,GER,Balingen (GER) (i),1994-02-12,senior,high jump,27,M,1
2.34,Troy KEMP,1966-06-18,BAH,Balingen (GER) (i),1994-02-12,senior,high jump,27,M,1
2.34,Javier SOTOMAYOR,1967-10-13,CUB,Pireaus (GRE) (i),1994-02-16,senior,high jump,26,M,1
2.34,Dalton GRANT,1966-04-08,GBR,Liverpool (GBR) (i),1994-02-24,senior,high jump,27,M,1
2.34,Wolf-Hendrik BEYER,1972-02-14,GER,Dortmund (GER) (i),1994-02-26,senior,high jump,22,M,1
2.34,Troy KEMP,1966-06-18,BAH,Berlin (GER) (i),1994-03-04,senior,high jump,27,M,1
2.34,Javier SOTOMAYOR,1967-10-13,CUB,Medellín (COL),1994-04-16,senior,high jump,26,M,0
2.34,Dalton GRANT,1966-04-08,GBR,Jena (GER),1994-06-03,senior,high jump,28,M,0
2.34,Steinar HOEN,1971-02-08,NOR,"Stadio Olimpico, Roma (ITA)",1994-06-08,senior,high jump,23,M,0
2.34,Troy KEMP,1966-06-18,BAH,Nice (FRA),1994-07-18,senior,high jump,28,M,0
2.34,Troy KEMP,1966-06-18,BAH,Rovereto (ITA),1994-07-24,senior,high jump,28,M,0
2.34,Javier SOTOMAYOR,1967-10-13,CUB,Köln (GER),1994-08-21,senior,high jump,26,M,0
2.34,Troy KEMP,1966-06-18,BAH,Wuppertal (GER) (i),1995-02-03,senior,high jump,28,M,1
2.34,Artur PARTYKA,1969-07-25,POL,Wuppertal (GER) (i),1995-02-03,senior,high jump,25,M,1
2.34,Steinar HOEN,1971-02-08,NOR,Balingen (GER) (i),1995-02-11,senior,high jump,24,M,1
2.34,Charles AUSTIN,1967-12-19,USA,Balingen (GER) (i),1995-02-11,senior,high jump,27,M,1
2.34,Håkon SÄRNBLOM,1966-03-03,NOR,Balingen (GER) (i),1995-02-11,senior,high jump,28,M,1
2.34,Lambros PAPAKOSTAS,1969-10-20,GRE,Spala (POL) (i),1995-02-17,senior,high jump,25,M,1
2.34,Javier SOTOMAYOR,1967-10-13,CUB,Berlin (GER) (i),1995-03-03,senior,high jump,27,M,1
2.34,Javier SOTOMAYOR,1967-10-13,CUB,Madrid (ESP),1995-06-20,senior,high jump,27,M,0
2.34,Randy JENKINS,1970-09-18,USA,Montréal (CAN) (i),1996-01-19,senior,high jump,25,M,1
2.34,Dalton GRANT,1966-04-08,GBR,Birmingham (GBR) (i),1996-01-27,senior,high jump,29,M,1
2.34,Steinar HOEN,1971-02-08,NOR,Birmingham (GBR) (i),1996-02-10,senior,high jump,25,M,1
2.34,Javier SOTOMAYOR,1967-10-13,CUB,Spala (POL) (i),1996-02-16,senior,high jump,28,M,1
2.34,Charles AUSTIN,1967-12-19,USA,San José (USA),1996-06-01,senior,high jump,28,M,0
2.34,Konstantin MATUSEVICH,1971-02-25,ISR,Caorle (ITA),1996-06-15,senior,high jump,25,M,0
2.34,Charles AUSTIN,1967-12-19,USA,Nice (FRA),1996-07-10,senior,high jump,28,M,0
2.34,Steve SMITH,1973-03-29,GBR,Birmingham (GBR) (i),1997-02-23,senior,high jump,23,M,1
2.34,Steve SMITH,1973-03-29,GBR,Berlin (GER) (i),1997-02-28,senior,high jump,23,M,1
2.34,Jin-taek LEE,1972-04-13,KOR,Seoul (KOR),1997-06-20,senior,high jump,25,M,0
2.34,Javier SOTOMAYOR,1967-10-13,CUB,"Helmántico, Salamanca (ESP)",1997-07-14,senior,high jump,29,M,0
2.34,Javier SOTOMAYOR,1967-10-13,CUB,Nice (FRA),1998-07-16,senior,high jump,30,M,0
2.34,Artur PARTYKA,1969-07-25,POL,"Népstadion, Budapest (HUN)",1998-08-21,senior,high jump,29,M,0
2.34,Dalton GRANT,1966-04-08,GBR,"Népstadion, Budapest (HUN)",1998-08-21,senior,high jump,32,M,0
2.34,Martin BUß,1976-04-07,GER,"Stade Charléty, Paris (FRA)",1999-06-19,senior,high jump,23,M,0
2.34,Javier SOTOMAYOR,1967-10-13,CUB,St-Denis (FRA),1999-07-03,senior,high jump,31,M,0
2.34,Wolfgang KREIßIG,1970-08-29,GER,Mannheim (GER),1999-09-11,senior,high jump,29,M,0
2.34,Vyacheslav VORONIN,1974-04-05,RUS,Arnstadt (GER) (i),2000-01-28,senior,high jump,25,M,1
2.34,Vyacheslav VORONIN,1974-04-05,RUS,"Topsporthal Vlaanderen, Gent (BEL) (i)",2000-02-27,senior,high jump,25,M,1
2.34,Martin BUß,1976-04-07,GER,"Topsporthal Vlaanderen, Gent (BEL) (i)",2000-02-27,senior,high jump,23,M,1
2.34,Dragutin TOPIĆ,1971-03-12,YUG,"Topsporthal Vlaanderen, Gent (BEL) (i)",2000-02-27,senior,high jump,28,M,1
2.34,Kwaku BOATENG,1974-06-30,CAN,Zagreb (CRO),2000-07-03,senior,high jump,26,M,0
2.34,Lambros PAPAKOSTAS,1969-10-20,GRE,Athina (GRE),2000-07-09,senior,high jump,30,M,0
2.34,Abderrahmane HAMMAD,1977-05-27,ALG,Algiers (ALG),2000-07-14,senior,high jump,23,M,0
2.34,Stefan HOLM,1976-05-25,SWE,Helsinki (FIN),2000-09-03,senior,high jump,24,M,0
2.34,Staffan STRAND,1976-04-18,SWE,Stockholm (SWE) (i),2001-02-15,senior,high jump,24,M,1
2.34,Stefan HOLM,1976-05-25,SWE,Stockholm (SWE) (i),2001-02-15,senior,high jump,24,M,1
2.34,Andriy SOKOLOVSKIY,1978-07-16,UKR,Kyiv (UKR),2001-07-03,senior,high jump,22,M,0
2.34,Staffan STRAND,1976-04-18,SWE,Łódź (POL) (i),2002-02-02,senior,high jump,25,M,1
2.34,Staffan STRAND,1976-04-18,SWE,"Ferry-Dusika-Halle, Wien (AUT) (i)",2002-03-03,senior,high jump,25,M,1
2.34,Jacques FREITAG,1982-06-11,RSA,Pretoria (RSA),2002-04-12,senior,high jump,19,M,0
2.34,Charles CLINGER,1976-12-28,USA,"Nampa, ID (USA) (i)",2003-02-01,senior,high jump,26,M,1
2.34,Yaroslav RYBAKOV,1980-11-22,RUS,Arnstadt (GER) (i),2003-02-08,senior,high jump,22,M,1
2.34,Stefan HOLM,1976-05-25,SWE,Banská Bystrica (SVK) (i),2003-02-25,senior,high jump,26,M,1
2.34,Stefan HOLM,1976-05-25,SWE,Tallinn (EST) (i),2003-03-05,senior,high jump,26,M,1
2.34,Matt HEMINGWAY,1972-10-24,USA,"Modesto, CA (USA)",2003-05-10,senior,high jump,30,M,0
2.34,Yaroslav RYBAKOV,1980-11-22,RUS,"Stadio Luigi Ridolfi, Firenze (ITA)",2003-06-21,senior,high jump,22,M,0
2.34,Stefan HOLM,1976-05-25,SWE,Rethymno (GRE),2003-07-06,senior,high jump,27,M,0
2.34,Germaine MASON,1983-01-20,JAM,Santo Domingo (DOM),2003-08-09,senior,high jump,20,M,0
2.34,Stefan HOLM,1976-05-25,SWE,Göteborg (SWE) (i),2004-02-03,senior,high jump,27,M,1
2.34,Jaroslav BÁBA,1984-09-02,CZE,Arnstadt (GER) (i),2004-02-07,senior,high jump,19,M,1
2.34,Stefan HOLM,1976-05-25,SWE,Banská Bystrica (SVK) (i),2004-02-17,senior,high jump,27,M,1
2.34,Grzegorz SPOSÓB,1976-02-12,POL,Bydgoszcz (POL),2004-06-05,senior,high jump,28,M,0
2.34,Jacques FREITAG,1982-06-11,RSA,Salamanca (ESP),2004-07-13,senior,high jump,22,M,0
2.34,Matt HEMINGWAY,1972-10-24,USA,"Olympic Stadium, Athina (GRE)",2004-08-22,senior,high jump,31,M,0
2.34,Jaroslav BÁBA,1984-09-02,CZE,"Olympic Stadium, Athina (GRE)",2004-08-22,senior,high jump,19,M,0
2.34,Jamie NIETO,1976-11-02,USA,"Olympic Stadium, Athina (GRE)",2004-08-22,senior,high jump,27,M,0
2.34,Aleksey DMITRIK,1984-04-12,RUS,Glasgow (GBR) (i),2005-01-29,senior,high jump,20,M,1
2.34,Jaroslav BÁBA,1984-09-02,CZE,Stockholm (SWE) (i),2005-02-15,senior,high jump,20,M,1
2.34,Jaroslav BÁBA,1984-09-02,CZE,Jablonec nad Nisou (CZE) (i),2005-03-11,senior,high jump,20,M,1
2.34,Michał BIENIEK,1984-05-17,POL,Biala Podlaska (POL),2005-06-26,senior,high jump,21,M,0
2.34,Linus THÖRNBLAD,1985-03-06,SWE,Banská Bystrica (SVK) (i),2006-02-14,senior,high jump,20,M,1
2.34,Yaroslav RYBAKOV,1980-11-22,RUS,Moskva (RUS) (i),2006-02-17,senior,high jump,25,M,1
2.34,Andrey SILNOV,1984-09-09,RUS,Tallinn (EST) (i),2006-02-28,senior,high jump,21,M,1
2.34,Yaroslav RYBAKOV,1980-11-22,RUS,Tallinn (EST) (i),2006-02-28,senior,high jump,25,M,1
2.34,Stefan HOLM,1976-05-25,SWE,"Crystal Palace, London (GBR)",2006-07-28,senior,high jump,30,M,0
2.34,Tomáš JANKŮ,1974-12-27,CZE,"Ullevi Stadium, Göteborg (SWE)",2006-08-09,senior,high jump,31,M,0
2.34,Stefan HOLM,1976-05-25,SWE,"Ullevi Stadium, Göteborg (SWE)",2006-08-09,senior,high jump,30,M,0
2.34,Linus THÖRNBLAD,1985-03-06,SWE,"Ullevi Stadium, Göteborg (SWE)",2006-08-09,senior,high jump,21,M,0
2.34,Stefan HOLM,1976-05-25,SWE,Arnstadt (GER) (i),2007-02-03,senior,high jump,30,M,1
2.34,Tomáš JANKŮ,1974-12-27,CZE,Brno (CZE) (i),2007-02-06,senior,high jump,32,M,1
2.34,Linus THÖRNBLAD,1985-03-06,SWE,Bydgoszcz (POL) (i),2007-02-14,senior,high jump,21,M,1
2.34,Yuriy KRYMARENKO,1983-08-11,UKR,Bydgoszcz (POL) (i),2007-02-14,senior,high jump,23,M,1
2.34,Ivan UKHOV,1986-03-29,RUS,Chelyabinsk (RUS) (i),2007-02-15,senior,high jump,20,M,1
2.34,Stefan HOLM,1976-05-25,SWE,"National Indoor Arena, Birmingham (GBR) (i)",2007-03-04,senior,high jump,30,M,1
2.34,Donald THOMAS,1984-07-01,BAH,"Auburn, AL (USA)",2007-04-21,senior,high jump,22,M,0
2.34,Yaroslav RYBAKOV,1980-11-22,RUS,Bydgoszcz (POL) (i),2007-05-20,senior,high jump,26,M,1
2.34,Eike ONNEN,1982-08-03,GER,Garbsen (GER),2007-05-20,senior,high jump,24,M,0
2.34,Yaroslav RYBAKOV,1980-11-22,RUS,Warszawa (POL),2007-06-17,senior,high jump,26,M,0
2.34,Andrey TERESHIN,1982-12-15,RUS,Warszawa (POL),2007-06-17,senior,high jump,24,M,0
2.34,Ivan UKHOV,1986-03-29,RUS,Yekaterinburg (RUS) (i),2008-01-07,senior,high jump,21,M,1
2.34,Andrey SILNOV,1984-09-09,RUS,Yekaterinburg (RUS) (i),2008-01-07,senior,high jump,23,M,1
2.34,Linus THÖRNBLAD,1985-03-06,SWE,Hustopeče (CZE) (i),2008-01-19,senior,high jump,22,M,1
2.34,Ivan UKHOV,1986-03-29,RUS,Moskva (RUS) (i),2008-01-25,senior,high jump,21,M,1
2.34,Stefan HOLM,1976-05-25,SWE,Banská Bystrica (SVK) (i),2008-02-05,senior,high jump,31,M,1
2.34,Yaroslav RYBAKOV,1980-11-22,RUS,Bydgoszcz (POL) (i),2008-02-20,senior,high jump,27,M,1
2.34,Yaroslav RYBAKOV,1980-11-22,RUS,"Velódromo Luis Puig, Valencia (ESP) (i)",2008-03-08,senior,high jump,27,M,1
2.34,Kabelo KGOSIEMANG,1986-01-07,BOT,Addis Abeba (ETH),2008-05-04,senior,high jump,22,M,0
2.34,Germaine MASON,1983-01-20,GBR,"National Stadium, Beijing (CHN)",2008-08-19,senior,high jump,25,M,0
2.34,Yaroslav RYBAKOV,1980-11-22,RUS,"National Stadium, Beijing (CHN)",2008-08-19,senior,high jump,27,M,0
2.34,Ivan UKHOV,1986-03-29,RUS,Hustopeče (CZE) (i),2009-01-24,senior,high jump,22,M,1
2.34,Jesse WILLIAMS,1983-12-27,USA,Arnstadt (GER) (i),2009-02-07,senior,high jump,25,M,1
2.34,Jesse WILLIAMS,1983-12-27,USA,"Eugene, OR (USA)",2009-05-09,senior,high jump,25,M,0
2.34,Ivan UKHOV,1986-03-29,RUS,Castellón (ESP),2009-05-30,senior,high jump,23,M,0
2.34,Ivan UKHOV,1986-03-29,RUS,"Eugene, OR (USA)",2009-06-07,senior,high jump,23,M,0
2.34,Ivan UKHOV,1986-03-29,RUS,Moskva (RUS),2009-07-01,senior,high jump,23,M,0
2.34,Yaroslav RYBAKOV,1980-11-22,RUS,Moskva (RUS),2009-07-01,senior,high jump,28,M,0
2.34,Ivan UKHOV,1986-03-29,RUS,"Olympic Stadium, Athina (GRE)",2009-07-13,senior,high jump,23,M,0
2.34,Viktor SHAPOVAL,1979-10-17,UKR,Berdichev (UKR),2009-09-11,senior,high jump,29,M,0
2.34,Yaroslav RYBAKOV,1980-11-22,RUS,Thessaloniki (GRE),2009-09-12,senior,high jump,28,M,0
2.34,Ivan UKHOV,1986-03-29,RUS,Třinec (CZE) (i),2010-01-26,senior,high jump,23,M,1
2.34,Jesse WILLIAMS,1983-12-27,USA,"Albuquerque, NM (USA) (i)",2010-02-27,senior,high jump,26,M,1
2.34,Ivan UKHOV,1986-03-29,RUS,"Stade Louis II, Monaco (MON)",2010-07-22,senior,high jump,24,M,0
2.34,Ivan UKHOV,1986-03-29,RUS,Moskva (RUS) (i),2011-02-06,senior,high jump,24,M,1
2.34,Jesse WILLIAMS,1983-12-27,USA,Banská Bystrica (SVK) (i),2011-02-09,senior,high jump,27,M,1
2.34,Ivan UKHOV,1986-03-29,RUS,Arnstadt (GER) (i),2011-02-19,senior,high jump,24,M,1
2.34,Jaroslav BÁBA,1984-09-02,CZE,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",2011-03-05,senior,high jump,26,M,1
2.34,Aleksandr SHUSTOV,1984-06-29,RUS,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",2011-03-05,senior,high jump,26,M,1
2.34,Jesse WILLIAMS,1983-12-27,USA,"Walnut, CA (USA)",2011-04-16,senior,high jump,27,M,0
2.34,Ivan UKHOV,1986-03-29,RUS,Cheboksary (RUS),2011-07-23,senior,high jump,25,M,0
2.34,Andrey SILNOV,1984-09-09,RUS,Cheboksary (RUS),2011-07-23,senior,high jump,26,M,0
2.34,Ivan UKHOV,1986-03-29,RUS,"Olympiastadion, Stockholm (SWE)",2011-07-29,senior,high jump,25,M,0
2.34,Jesse WILLIAMS,1983-12-27,USA,"Crystal Palace, London (GBR)",2011-08-06,senior,high jump,27,M,0
2.34,Robbie GRABARZ,1987-10-03,GBR,Wuppertal (GER) (i),2012-01-21,senior,high jump,24,M,1
2.34,Ivan UKHOV,1986-03-29,RUS,Moskva (RUS) (i),2012-02-23,senior,high jump,25,M,1
2.34,Andrey SILNOV,1984-09-09,RUS,Moskva (RUS) (i),2012-02-23,senior,high jump,27,M,1
2.34,Erik KYNARD,1991-02-03,USA,"Des Moines, IA (USA)",2012-06-07,senior,high jump,21,M,0
2.34,Mutaz Essa BARSHIM,1991-06-24,QAT,Třinec (CZE) (i),2013-01-29,senior,high jump,21,M,1
2.34,Dusty JONAS,1986-04-19,USA,"Lincoln, NE (USA) (i)",2013-02-02,senior,high jump,26,M,1
2.34,Sergey MUDROV,1990-09-08,RUS,Moskva (RUS) (i),2013-02-13,senior,high jump,22,M,1
2.34,Erik KYNARD,1991-02-03,USA,"Walnut, CA (USA)",2013-04-20,senior,high jump,22,M,0
2.34,Derek DROUIN,1990-03-06,CAN,"Eugene, OR (USA)",2013-06-07,senior,high jump,23,M,0
2.34,Konstantinos BANIOTIS,1986-11-06,GRE,Mersin (TUR),2013-06-27,senior,high jump,26,M,0
2.34,Erik KYNARD,1991-02-03,USA,"Alexander Stadium, Birmingham (GBR)",2013-06-30,senior,high jump,22,M,0
2.34,Bohdan BONDARENKO,1989-08-30,UKR,Berdichev (UKR),2013-09-06,senior,high jump,24,M,0
2.34,Yuriy KRYMARENKO,1983-08-11,UKR,Berdichev (UKR),2013-09-06,senior,high jump,30,M,0
2.34,Erik KYNARD,1991-02-03,USA,"National Indoor Arena, Birmingham (GBR) (i)",2014-02-15,senior,high jump,23,M,1
2.34,Daniil TSYPLAKOV,1992-07-29,RUS,Moskva (RUS) (i),2014-02-18,senior,high jump,21,M,1
2.34,Marco FASSINOTTI,1989-04-29,ITA,Ancona (ITA) (i),2014-02-23,senior,high jump,24,M,1
2.34,Erik KYNARD,1991-02-03,USA,"Ergo Arena, Sopot (POL) (i)",2014-03-09,senior,high jump,23,M,1
2.34,Mickaël HANANY,1983-03-25,FRA,"El Paso, TX (USA)",2014-03-22,senior,high jump,30,M,0
2.34,Bohdan BONDARENKO,1989-08-30,UKR,"Stadio Olimpico, Roma (ITA)",2014-06-05,senior,high jump,24,M,0
2.34,Guowei ZHANG,1991-06-04,CHN,Oordegem (BEL),2014-07-05,senior,high jump,23,M,0
2.34,Erik KYNARD,1991-02-03,USA,"Stade Louis II, Monaco (MON)",2014-07-18,senior,high jump,23,M,0
2.34,Derek DROUIN,1990-03-06,CAN,"Stade Louis II, Monaco (MON)",2014-07-18,senior,high jump,24,M,0
2.34,Andrii PROTSENKO,1988-05-20,UKR,"Stade Louis II, Monaco (MON)",2014-07-18,senior,high jump,26,M,0
2.34,Mutaz Essa BARSHIM,1991-06-24,QAT,"Le Grand Stade, Marrakech (MAR)",2014-09-13,senior,high jump,23,M,0
2.34,Marco FASSINOTTI,1989-04-29,ITA,Hustopeče (CZE) (i),2015-01-24,senior,high jump,25,M,1
2.34,Mutaz Essa BARSHIM,1991-06-24,QAT,Malmö (SWE) (i),2015-02-25,senior,high jump,23,M,1
2.34,Erik KYNARD,1991-02-03,USA,"Boston, MA (USA) (i)",2015-02-28,senior,high jump,24,M,1
2.34,Guowei ZHANG,1991-06-04,CHN,"National Stadium, Beijing (CHN)",2015-05-20,senior,high jump,23,M,0
2.34,JaCorian DUFFIELD,1992-09-02,USA,"Hayward Field, Eugene, OR (USA)",2015-06-26,senior,high jump,22,M,0
2.34,Gianmarco TAMBERI,1992-06-01,ITA,Köln (GER),2015-07-01,senior,high jump,23,M,0
2.34,Derek DROUIN,1990-03-06,CAN,Edmonton (CAN),2015-07-04,senior,high jump,25,M,0
2.34,Donald THOMAS,1984-07-01,BAH,"Bregyó Athletic Center, Székesfehérvár (HUN)",2015-07-07,senior,high jump,31,M,0
2.34,Derek DROUIN,1990-03-06,CAN,"National Stadium, Beijing (CHN)",2015-08-30,senior,high jump,25,M,0
2.34,Mutaz Essa BARSHIM,1991-06-24,QAT,Malmö (SWE) (i),2016-01-31,senior,high jump,24,M,1
2.34,Majd Eddin GHAZAL,1987-04-21,SYR,"Stade Louis II, Monaco (MON)",2016-07-15,senior,high jump,29,M,0
2.34,Mutaz Essa BARSHIM,1991-06-24,QAT,Eberstadt (GER),2016-07-17,senior,high jump,25,M,0
2.34,Ivan UKHOV,1986-03-29,RUS,Zhukovskiy (RUS),2016-07-21,senior,high jump,30,M,0
2.34,Danil LYSENKO,1997-05-19,RUS,Saransk (RUS),2017-06-22,senior,high jump,20,M,0
2.34,Ivan UKHOV,1986-03-29,RUS,Smolensk (RUS),2018-05-29,senior,high jump,32,M,0
2.34,Naoto TOBE,1992-03-31,JPN,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",2019-02-20,senior,high jump,26,M,1
2.34,Yu WANG,1991-08-18,CHN,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",2019-02-20,senior,high jump,27,M,1
2.34,Maksim NEDASEKAU,1998-01-21,BLR,"Arena, Toruń (POL) (i)",2021-02-17,senior,high jump,23,M,1
2.34,Andrii PROTSENKO,1988-05-20,UKR,"Arena, Toruń (POL) (i)",2021-02-17,senior,high jump,32,M,1
2.34,Gianmarco TAMBERI,1992-06-01,ITA,"Arena, Toruń (POL) (i)",2021-02-17,senior,high jump,28,M,1
2.34,Gianmarco TAMBERI,1992-06-01,ITA,"Letzigrund, Zürich (SUI)",2021-09-09,senior,high jump,29,M,0
2.34,Sanghyeok WOO,1996-04-23,KOR,"Štark Arena, Beograd (SRB) (i)",2022-03-20,senior,high jump,25,M,1
2.34,Ilya IVANYUK,1993-03-09,ANA,"Luzhniki North Arena, Moskva (RUS)",2022-06-07,senior,high jump,29,M,0
2.34,Danil LYSENKO,1997-05-19,RUS,"Znamenskikh Stadion, Moskva (RUS)",2022-08-18,senior,high jump,25,M,0
2.34,Gianmarco TAMBERI,1992-06-01,ITA,"Sechseläutenplatz, Zürich (SUI)",2022-09-07,senior,high jump,30,M,0
2.34,JuVaughn HARRISON,1999-04-30,USA,"Sechseläutenplatz, Zürich (SUI)",2022-09-07,senior,high jump,23,M,0
2.34,Hamish KERR,1996-08-17,NZL,"Športová hala Dukla, Banská Bystrica (SVK) (i)",2023-02-14,senior,high jump,26,M,1
2.34,Danil LYSENKO,1997-05-19,RUS,"LFK CSKA, Moskva (RUS) (i)",2023-03-05,senior,high jump,25,M,1
2.34,Gianmarco TAMBERI,1992-06-01,ITA,"Stadion Śląski, Chorzów (POL)",2023-07-16,senior,high jump,31,M,0
2.34,Tobias POTYE,1995-03-16,GER,"Stadion Śląski, Chorzów (POL)",2023-07-16,senior,high jump,28,M,0
2.34,Danil LYSENKO,1997-05-19,RUS,"RTSOP, Minsk (BLR)",2023-08-25,senior,high jump,26,M,0
2.34,JuVaughn HARRISON,1999-04-30,USA,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2024-04-20,senior,high jump,24,M,0
2.34,Mutaz Essa BARSHIM,1991-06-24,QAT,"Stade de France, Paris (FRA)",2024-08-10,senior,high jump,33,M,0
2.34,Stefano SOTTILE,1998-01-26,ITA,"Stade de France, Paris (FRA)",2024-08-10,senior,high jump,26,M,0
